datetime,instrument,kunquant_alpha101_alpha004,kunquant_alpha101_alpha009,kunquant_alpha101_alpha012,kunquant_alpha101_alpha033,kunquant_alpha101_alpha101
2021-02-03,SH600008,-1.0,0.043053865,0.043053865,0.8273092369477911,-0.783606
2021-02-04,SH600008,-1.0,0.019517899,-0.019517899,0.4036144578313253,-0.4831495
2021-02-05,SH600008,-5.0,-0.014351368,0.014351368,0.22690763052208834,0.47514036
2021-02-08,SH600008,-8.0,-0.0051665306,-0.0051665306,0.5732931726907631,0.0
2021-02-09,SH600008,-8.0,-0.014351249,0.014351249,0.6626506024096386,0.47515056
2021-02-10,SH600008,-7.5,0.0051664114,0.0051664114,0.7570281124497992,-0.45263618
2021-02-18,SH600008,-3.0,-0.014351249,-0.014351249,0.6915322580645161,0.31159398
2021-02-19,SH600008,-1.0,-0.038461566,-0.038461566,0.46292585170340683,0.7836052
2021-02-22,SH600008,-1.0,-0.018943787,-0.018943787,0.38877755511022044,0.3257597
2021-02-23,SH600008,-2.0,0.0045924187,-0.0045924187,0.4819277108433735,-0.16104764
2021-02-24,SH600008,-1.0,-0.0045924187,0.0045924187,0.20240480961923848,0.47514775
2021-02-25,SH600008,-5.0,-0.01951778,-0.01951778,0.20883534136546184,0.3839393
2021-02-26,SH600008,-7.0,-0.0,-0.0,0.29116465863453816,0.48315933
2021-03-01,SH600008,-8.0,-0.0045924187,-0.0045924187,0.7891566265060241,0.0
2021-03-02,SH600008,-6.0,-0.009184837,-0.009184837,0.142570281124498,0.27742273
2021-03-03,SH600008,-8.5,-0.0,0.0,0.7811244979919679,0.3115978
2021-03-04,SH600008,-6.5,-0.024110198,-0.024110198,0.1465863453815261,0.4897515
2021-03-05,SH600008,-6.0,0.00975883,-0.00975883,0.8614457831325302,-0.32575625
2021-03-08,SH600008,-3.0,0.018943787,-0.018943787,0.45472837022132795,-0.5548417
2021-03-09,SH600008,-9.0,0.009184837,0.009184837,0.3983903420523139,-0.4343488
2021-03-10,SH600008,-8.0,0.009758949,-0.009758949,0.2716297786720322,-0.3221007
2021-03-11,SH600008,-9.0,-0.018943787,-0.018943787,0.5454545454545454,0.6442027
2021-03-12,SH600008,-7.0,-0.024110198,-0.024110198,0.2157258064516129,0.48975277
2021-03-15,SH600008,-9.0,-0.028702617,-0.028702617,0.1448692152917505,0.57333744
2021-03-16,SH600008,-9.0,-0.0,0.0,0.6398390342052314,0.19196409
2021-03-17,SH600008,-3.0,0.024110198,-0.024110198,0.9014084507042254,-0.6935539
2021-03-18,SH600008,-2.0,-0.014351368,-0.014351368,0.2056451612903226,0.4872563
2021-03-19,SH600008,-4.5,-0.0045924187,-0.0045924187,0.4576612903225806,0.13871002
2021-03-22,SH600008,-2.5,-0.043053985,-0.043053985,0.1488933601609658,0.89212096
2021-03-23,SH600008,-8.0,0.023536205,-0.023536205,0.7550200803212851,-0.86869633
2021-03-24,SH600008,-9.0,-0.014351249,-0.014351249,0.18309859154929578,0.24571633
2021-03-25,SH600008,-4.0,0.024110198,-0.024110198,0.7449799196787149,-0.36544266
2021-03-26,SH600008,-7.0,-0.024110198,-0.024110198,0.2751004016064257,0.60907006
2021-03-29,SH600008,-8.0,-0.0045924187,-0.0045924187,0.3413654618473896,0.10858585
2021-03-30,SH600008,-5.5,0.018943667,-0.018943667,0.6586345381526104,-0.48725805
2021-03-31,SH600008,-9.0,-0.08610785,-0.08610785,0.01006036217303823,0.5447108
2021-04-01,SH600008,-9.0,0.052812815,-0.052812815,0.8875502008032129,-0.48725823
2021-04-02,SH600008,-4.0,0.033295035,-0.033295035,0.903420523138833,-0.7308871
2021-04-06,SH600008,-5.5,-0.009184837,0.009184837,0.5100401606425703,0.19196603
2021-04-07,SH600008,-2.5,-0.0051664114,-0.0051664114,0.41164658634538154,0.47514373
2021-04-08,SH600008,-6.0,-0.023536205,-0.023536205,0.18674698795180722,0.32575938
2021-04-09,SH600008,-4.0,0.033295035,-0.033295035,0.8654618473895582,-0.48975298
2021-04-12,SH600008,-4.5,0.009758949,-0.009758949,0.5823293172690763,-0.64419943
2021-04-13,SH600008,-1.0,-0.028702736,-0.028702736,0.08634538152610442,0.39449668
2021-04-14,SH600008,-8.0,0.018943787,-0.018943787,0.8651911468812877,-0.2375732
2021-04-15,SH600008,-1.0,0.024110198,0.024110198,0.8608870967741935,-0.554842
2021-04-16,SH600008,-2.5,-0.014351249,0.014351249,0.8112449799196787,0.16104785
2021-04-19,SH600008,-1.0,-0.0051665306,-0.0051665306,0.8765060240963856,-0.47514936
2021-04-20,SH600008,-1.0,0.01951778,0.01951778,0.7323943661971831,-0.5758975
2021-04-21,SH600008,-1.5,0.014351368,-0.014351368,0.6639839034205232,-0.47513977
2021-04-22,SH600008,-1.0,0.009184837,-0.009184837,0.7686116700201208,-0.57590055
2021-04-23,SH600008,-1.0,0.009758949,0.009758949,0.43951612903225806,-0.47514555
2021-04-26,SH600008,-1.0,-0.018943667,-0.018943667,0.6720647773279352,-0.64420426
2021-04-27,SH600008,-6.0,-0.009184837,-0.009184837,0.2125506072874494,0.4831509
2021-04-28,SH600008,-7.0,-0.0,0.0,0.5557809330628803,0.23757115
2021-04-29,SH600008,-8.0,-0.024110198,-0.024110198,0.2571428571428571,0.41613445
2021-04-30,SH600008,-7.0,0.018943787,0.018943787,0.7839506172839507,-0.6515227
2021-05-06,SH600008,-7.5,0.0051664114,-0.0051664114,0.7789046653144016,-0.32210058
2021-05-07,SH600008,-5.0,-0.0,0.0,0.6052631578947368,-0.19196656
2021-05-10,SH600008,-3.0,0.009184837,0.009184837,0.7125506072874493,-0.32210213
2021-05-11,SH600008,-1.0,-0.018943667,0.018943667,0.40162271805273836,0.7678687
2021-05-12,SH600008,-1.0,0.00975883,0.00975883,0.7975708502024291,0.0
2021-05-13,SH600008,-1.0,-0.0051664114,-0.0051664114,0.4,0.23756987
2021-05-14,SH600008,-4.0,-0.028702736,-0.028702736,0.23170731707317074,0.6935572
2021-05-17,SH600008,-6.0,0.0051665306,-0.0051665306,0.6713995943204868,-0.55484235
2021-05-18,SH600008,-6.0,-0.0051665306,0.0051665306,0.8302658486707567,-0.47514597
2021-05-19,SH600008,-2.0,0.014351368,-0.014351368,0.6040816326530613,-0.38393554
2021-05-20,SH600008,-8.0,-0.0045924187,0.0045924187,0.23387096774193547,0.38393545
2021-05-21,SH600008,-6.0,0.00975883,-0.00975883,0.6707070707070707,-0.47513947
2021-05-24,SH600008,-5.0,-0.014351249,-0.014351249,0.33535353535353535,0.57589823
2021-05-25,SH600008,-3.0,-0.0,-0.0,0.4435483870967742,0.38392875
2021-05-26,SH600008,-1.0,-0.0051665306,-0.0051665306,0.48185483870967744,0.23757891
2021-05-27,SH600008,-1.5,-0.0,0.0,0.5836693548387096,0.0
2021-05-28,SH600008,-5.0,0.009758949,0.009758949,0.8487903225806451,-0.96706057
2021-05-31,SH600008,-2.0,0.0051664114,-0.0051664114,0.6713709677419355,-0.19214201
2021-06-01,SH600008,-5.0,-0.0734787,-0.0734787,0.08888888888888889,0.51714385
2021-06-02,SH600008,-9.0,-0.01951778,0.01951778,0.08080808080808081,0.6247551
2021-06-03,SH600008,-9.0,0.0045924187,-0.0045924187,0.7151515151515152,-0.3842931
2021-06-04,SH600008,-9.0,-0.0,0.0,0.694949494949495,-0.3842931
2021-06-07,SH600008,-7.0,0.00975883,-0.00975883,0.7797979797979798,-0.4164156
2021-06-08,SH600008,-6.0,0.01492548,-0.01492548,0.7474747474747475,-0.7135439
2021-06-09,SH600008,-4.0,0.00975883,-0.00975883,0.719758064516129,-0.4756907
2021-06-10,SH600008,-3.0,-0.0051664114,-0.0051664114,0.4493927125506073,0.0
2021-06-11,SH600008,-4.0,0.010332942,0.010332942,0.43434343434343436,-0.23784323
2021-06-15,SH600008,-1.0,0.024110198,0.024110198,0.6437246963562753,-0.7313171
2021-06-16,SH600008,-3.0,-0.009758949,0.009758949,0.2535496957403651,0.1611758
2021-06-17,SH600008,-6.0,0.014925361,-0.014925361,0.7408906882591093,-0.47569034
2021-06-18,SH600008,-8.0,-0.02927661,-0.02927661,0.23684210526315788,0.44625127
2021-06-21,SH600008,-9.0,-0.020091891,0.020091891,0.42190669371196754,0.3223543
2021-06-22,SH600008,-8.0,-0.009758949,0.009758949,0.31983805668016196,0.713544
2021-06-23,SH600008,-9.0,-0.0,0.0,0.4259634888438134,0.16117835
2021-06-24,SH600008,-8.0,-0.0045924187,0.0045924187,0.32723577235772355,0.19214706
2021-06-25,SH600008,-4.0,0.0045924187,-0.0045924187,0.6460446247464503,0.0
2021-06-28,SH600008,-2.0,0.019517899,-0.019517899,0.7991886409736308,-0.9607348
2021-06-29,SH600008,-3.5,0.010332942,0.010332942,0.385395537525355,-0.3223532
2021-06-30,SH600008,-4.0,0.00975883,-0.00975883,0.7479674796747967,-0.3842858
2020-10-09,SH600009,,,,0.8689516129032258,-0.36472708
2020-10-12,SH600009,,-0.14625835,-0.14625835,0.7620967741935484,0.542208
2020-10-13,SH600009,,0.03129196,-0.03129196,0.5140562248995983,-0.29151922
2020-10-14,SH600009,,-0.14217663,-0.14217663,0.08853118712273642,0.35583654
2020-10-15,SH600009,,0.21972752,-0.21972752,0.6546184738955824,-0.7855126
2020-10-16,SH600009,,0.024490356,-0.024490356,0.4598393574297189,0.06061744
2020-10-19,SH600009,,0.119727135,0.119727135,0.6164658634538153,-0.5921493
2020-10-20,SH600009,,-0.13605404,0.13605404,0.3634538152610442,0.6503814
2020-10-21,SH600009,-4.5,-0.046258926,-0.046258926,0.12449799196787148,0.41999283
2020-10-22,SH600009,-1.0,0.39727974,0.39727974,0.9738955823293173,-0.8222515
2020-10-23,SH600009,-1.5,0.14625835,-0.14625835,0.46987951807228917,-0.4925682
2020-10-26,SH600009,-2.0,-0.025170326,0.025170326,0.22289156626506024,0.30569166
2020-10-27,SH600009,-4.5,0.16258526,0.16258526,0.7108433734939759,-0.3153352
2020-10-28,SH600009,-5.0,-0.14149666,0.14149666,0.1827309236947791,0.6063632
2020-10-29,SH600009,-7.0,0.21904755,0.21904755,0.7615230460921844,0.0
2020-10-30,SH600009,-4.0,0.010204315,-0.010204315,0.12224448897795591,0.06897636
2020-11-02,SH600009,-1.0,0.61632633,0.61632633,0.9417670682730924,-0.61133343
2020-11-03,SH600009,-3.5,-0.22993183,0.22993183,0.4397590361445783,0.61415607
2020-11-04,SH600009,-3.5,-0.02721119,0.02721119,0.25301204819277107,0.18608211
2020-11-05,SH600009,-3.5,-0.55510235,-0.55510235,0.0783132530120482,0.9676933
2020-11-06,SH600009,-7.0,0.016326904,-0.016326904,0.3855421686746988,-0.030192275
2020-11-09,SH600009,-5.5,-0.6789112,-0.6789112,0.06412825651302605,0.9342102
2020-11-10,SH600009,-9.0,-0.85442257,-0.85442257,0.9559118236472945,-0.8546769
2020-11-11,SH600009,-8.5,0.0421772,-0.0421772,0.40681362725450904,0.042466722
2020-11-12,SH600009,-8.0,-0.24897957,0.24897957,0.12424849699398798,0.647671
2020-11-13,SH600009,-7.5,-0.1333332,0.1333332,0.22645290581162325,0.27394268
2020-11-16,SH600009,-9.0,-0.49931908,-0.49931908,0.23847695390781562,0.7237617
2020-11-17,SH600009,-8.5,-0.035375595,0.035375595,0.624248496993988,-0.22330074
2020-11-18,SH600009,-8.0,0.5326519,-0.5326519,0.052104208416833664,0.8519464
2020-11-19,SH600009,-7.5,0.21700668,-0.21700668,0.5551102204408818,-0.066879
2020-11-20,SH600009,-7.0,0.07346916,-0.07346916,0.6312625250501002,0.09887679
2020-11-23,SH600009,-1.0,0.102041245,0.102041245,0.2685370741482966,0.28259537
2020-11-24,SH600009,-1.5,-0.16258621,0.16258621,0.18036072144288579,0.4858408
2020-11-25,SH600009,-6.5,-0.048297882,-0.048297882,0.40480961923847697,-0.2938276
2020-11-26,SH600009,-6.0,-0.36122513,0.36122513,0.10220440881763528,0.7863676
2020-11-27,SH600009,-6.0,0.40748215,0.40748215,0.9759519038076152,-0.67020774
2020-11-30,SH600009,-2.0,0.2986393,-0.2986393,0.9398797595190381,-0.69846416
2020-12-01,SH600009,-2.5,-0.24897957,0.24897957,0.7975951903807615,0.1700741
2020-12-02,SH600009,-5.0,0.0421772,0.0421772,0.4688128772635815,0.0051149754
2020-12-03,SH600009,-6.0,-0.14421654,0.14421654,0.30120481927710846,0.2879819
2020-12-04,SH600009,-5.5,-0.17959213,0.17959213,0.3795180722891566,0.17081663
2020-12-07,SH600009,-5.0,0.2925167,0.2925167,0.7048192771084337,-0.60988665
2020-12-08,SH600009,-5.5,0.16054344,-0.16054344,0.7269076305220884,-0.44286534
2020-12-09,SH600009,-6.0,0.5224495,0.5224495,0.7349397590361446,-0.74961245
2020-12-10,SH600009,-6.5,0.2904768,-0.2904768,0.8634538152610441,-0.49881893
2020-12-11,SH600009,-6.0,-0.0632658,0.0632658,0.20080321285140562,0.054208085
2020-12-14,SH600009,-1.5,-0.18775463,-0.18775463,0.39235412474849096,0.26306352
2020-12-15,SH600009,-5.5,0.10476112,-0.10476112,0.8554216867469879,-0.7561248
2020-12-16,SH600009,-1.0,0.06666756,0.06666756,0.45090180360721444,-0.27544996
2020-12-17,SH600009,-1.0,-0.15034008,-0.15034008,0.5050100200400801,0.3614828
2020-12-18,SH600009,-1.5,0.097958565,0.097958565,0.5891783567134269,-0.067066096
2020-12-21,SH600009,-1.0,0.38231277,0.38231277,0.9477911646586346,-0.396889
2020-12-22,SH600009,-1.5,0.2965994,-0.2965994,0.3634538152610442,-0.3372709
2020-12-23,SH600009,-1.0,-0.15034103,0.15034103,0.48088531187122735,0.31541064
2020-12-24,SH600009,-1.5,0.50340176,0.50340176,0.8350100603621731,-0.840694
2020-12-25,SH600009,-5.0,-0.44897938,0.44897938,0.18346774193548387,0.84830666
2020-12-28,SH600009,-1.0,0.27959156,0.27959156,0.7278225806451613,-0.6127472
2020-12-29,SH600009,-3.0,-0.30272102,0.30272102,0.3299798792756539,0.20883772
2020-12-30,SH600009,-3.5,-0.06462574,0.06462574,0.32193158953722334,0.33066165
2020-12-31,SH600009,-4.0,-0.5013609,-0.5013609,0.16700201207243462,0.46910235
2021-01-04,SH600009,-4.5,-0.38231182,0.38231182,0.20321931589537223,0.49656102
2021-01-05,SH600009,-9.0,0.039455414,-0.039455414,0.5140562248995983,-0.1329128
2021-01-06,SH600009,-9.0,-0.039455414,-0.039455414,0.2931726907630522,0.14153545
2021-01-07,SH600009,-7.0,0.3428564,0.3428564,0.5803212851405622,-0.61049896
2021-01-08,SH600009,-6.5,-0.02721119,0.02721119,0.6546184738955824,-0.100306146
2021-01-11,SH600009,-5.0,0.5367346,0.5367346,0.7570281124497992,-0.7734964
2021-01-12,SH600009,-1.0,-0.06462574,0.06462574,0.6104417670682731,0.21268092
2021-01-13,SH600009,-1.0,-0.8088436,-0.8088436,0.024096385542168676,0.95351017
2021-01-14,SH600009,-2.5,0.9027214,0.9027214,0.9437751004016064,-0.9517223
2021-01-15,SH600009,-3.0,0.2775507,-0.2775507,0.8172690763052208,-0.51273674
2021-01-18,SH600009,-5.0,-0.054421425,0.054421425,0.46680080482897385,0.34401757
2021-01-19,SH600009,-3.5,0.11496639,0.11496639,0.714859437751004,-0.31165197
2021-01-20,SH600009,-7.5,0.17755032,-0.17755032,0.6244979919678715,-0.6668425
2021-01-21,SH600009,-6.0,-0.025169373,-0.025169373,0.23647294589178355,0.6113813
2021-01-22,SH600009,-2.0,-0.051701546,0.051701546,0.18236472945891782,0.38181266
2021-01-25,SH600009,-2.5,-0.17550945,-0.17550945,0.16633266533066132,0.39481732
2021-01-26,SH600009,-6.5,-0.03605461,0.03605461,0.3246492985971944,0.059816763
2021-01-27,SH600009,-9.0,0.9020405,-0.9020405,0.028056112224448898,0.7759657
2021-01-28,SH600009,-9.0,0.14625835,-0.14625835,0.16432865731462926,0.31921813
2021-01-29,SH600009,-9.0,-0.66870785,-0.66870785,0.02208835341365462,0.43114313
2021-02-01,SH600009,-7.0,1.6503401,-1.6503401,0.5893574297188755,0.0
2021-02-02,SH600009,-3.0,1.485034,1.485034,0.5472837022132797,0.0
2021-02-03,SH600009,-1.0,0.9795923,0.9795923,0.06827309236947791,0.60750556
2021-02-04,SH600009,-2.0,0.22789097,-0.22789097,0.0963855421686747,0.48489037
2021-02-05,SH600009,-3.0,-0.03537464,0.03537464,0.2389558232931727,0.16206153
2021-02-08,SH600009,-1.5,0.6435375,0.6435375,0.9839357429718876,-0.8312898
2021-02-09,SH600009,-1.0,-0.66462517,0.66462517,0.06626506024096386,0.7134847
2021-02-10,SH600009,-1.5,0.06258488,-0.06258488,0.7429718875502008,-0.06394775
2021-02-18,SH600009,-3.0,-0.48435402,-0.48435402,0.4213709677419355,0.29719633
2021-02-19,SH600009,-3.0,-0.09183693,0.09183693,0.7314629258517034,0.4492859
2021-02-22,SH600009,-5.0,0.006122589,0.006122589,0.45691382765531063,0.11698346
2021-02-23,SH600009,-6.0,0.17142868,-0.17142868,0.7289156626506024,-0.43276522
2021-02-24,SH600009,-8.0,-0.17959213,-0.17959213,0.1903807615230461,0.24002899
2021-02-25,SH600009,-7.5,-0.4367342,-0.4367342,0.07429718875502007,0.48616707
2021-02-26,SH600009,-9.0,0.24217701,-0.24217701,0.38755020080321284,0.13472363
2021-03-01,SH600009,-8.0,0.14625835,-0.14625835,0.6827309236947792,0.105074145
2021-03-02,SH600009,-7.5,0.30680275,0.30680275,0.7891566265060241,-0.6275999
2021-03-03,SH600009,-4.5,-0.13741493,0.13741493,0.25502008032128515,0.71924055
2021-03-04,SH600009,-8.0,0.07074833,-0.07074833,0.3112449799196787,0.28331426
2021-03-05,SH600009,-7.5,-0.13537407,0.13537407,0.2389558232931727,0.7130832
2021-03-08,SH600009,-4.0,0.394557,0.394557,0.7625754527162978,-0.64720637
2021-03-09,SH600009,-1.0,0.27755165,-0.27755165,0.6297786720321932,-0.37695622
2021-03-10,SH600009,-6.0,-0.031292915,0.031292915,0.3501006036217304,-0.48635396
2021-03-11,SH600009,-3.0,-0.24217701,-0.24217701,0.3696969696969697,0.55695844
2021-03-12,SH600009,-9.0,-0.28843498,-0.28843498,0.16129032258064516,0.71233636
2021-03-15,SH600009,-9.0,-0.12108898,-0.12108898,0.4567404426559356,0.19860299
2021-03-16,SH600009,-9.0,0.3278904,-0.3278904,0.193158953722334,0.661649
2021-03-17,SH600009,-8.5,0.09387684,-0.09387684,0.3983903420523139,0.22745684
2021-03-18,SH600009,-6.0,0.136055,0.136055,0.7409274193548387,-0.28642508
2021-03-19,SH600009,-5.5,0.2925167,0.2925167,0.7963709677419355,-0.26376003
2021-03-22,SH600009,-2.5,-0.11292553,0.11292553,0.386317907444668,0.725991
2021-03-23,SH600009,-3.0,0.3115654,0.3115654,0.7289156626506024,-0.63257635
2021-03-24,SH600009,-1.5,0.12312889,-0.12312889,0.5432595573440644,-0.32856882
2021-03-25,SH600009,-1.0,0.068707466,-0.068707466,0.5341365461847389,-0.22936417
2021-03-26,SH600009,-4.5,-0.17142868,-0.17142868,0.3433734939759036,0.72314847
2021-03-29,SH600009,-1.0,-0.09387779,-0.09387779,0.21285140562248997,0.35612825
2021-03-30,SH600009,-2.0,0.05646324,-0.05646324,0.4799196787148594,-0.29636616
2021-03-31,SH600009,-2.0,0.21496582,0.21496582,0.9094567404426559,-0.9068397
2021-04-01,SH600009,-2.0,-0.08367348,0.08367348,0.3232931726907631,0.6014784
2021-04-02,SH600009,-2.0,-0.03741455,-0.03741455,0.3903420523138833,0.2681557
2021-04-06,SH600009,-6.5,-0.08367348,-0.08367348,0.39357429718875503,0.26377591
2021-04-07,SH600009,-5.5,-0.049660683,0.049660683,0.4578313253012048,0.29229742
2021-04-08,SH600009,-7.5,0.16870785,0.16870785,0.4036144578313253,-0.15388766
2021-04-09,SH600009,-3.5,0.18639469,0.18639469,0.8112449799196787,-0.7151802
2021-04-12,SH600009,-6.0,0.21292496,-0.21292496,0.6887550200803213,-0.6937023
2021-04-13,SH600009,-6.0,-0.11496544,0.11496544,0.15461847389558234,0.4766791
2021-04-14,SH600009,-4.0,0.07959175,0.07959175,0.8490945674044266,-0.16565382
2021-04-15,SH600009,-1.0,0.13129234,-0.13129234,0.7701612903225806,-0.7246498
2021-04-16,SH600009,-1.0,0.002040863,0.002040863,0.8694779116465864,-0.026499707
2021-04-19,SH600009,-3.5,-0.18367386,-0.18367386,0.30522088353413657,0.5636584
2021-04-20,SH600009,-1.0,0.07959175,-0.07959175,0.34004024144869216,0.042790316
2021-04-21,SH600009,-1.5,-0.1380949,-0.1380949,0.1851106639839034,0.6521146
2021-04-22,SH600009,-1.0,0.1544218,0.1544218,0.8470824949698189,-0.6408128
2021-04-23,SH600009,-2.0,-0.002040863,0.002040863,0.23387096774193547,0.21474063
2021-04-26,SH600009,-1.0,0.6496601,0.6496601,0.9433198380566802,-0.7619676
2021-04-27,SH600009,-1.0,0.7625847,0.7625847,0.9898785425101214,-0.8123122
2021-04-28,SH600009,-1.0,-0.08367348,0.08367348,0.2718052738336714,0.3555919
2021-04-29,SH600009,-2.0,0.1897955,-0.1897955,0.45714285714285713,0.06192844
2021-04-30,SH600009,-3.0,-0.0102033615,0.0102033615,0.31893004115226337,0.15303797
2021-05-06,SH600009,-1.5,0.5095234,0.5095234,0.9655172413793104,-0.90451884
2021-05-07,SH600009,-1.0,0.2986393,-0.2986393,0.8663967611336032,-0.60458386
2021-05-10,SH600009,-1.0,0.17346954,-0.17346954,0.888663967611336,-0.53383535
2021-05-11,SH600009,-1.0,-0.20680237,0.20680237,0.1744421906693712,0.6810444
2021-05-12,SH600009,-4.0,-0.02721119,0.02721119,0.5890688259109311,0.3593719
2021-05-13,SH600009,-4.0,0.008843422,-0.008843422,0.3717171717171717,0.237349
2021-05-14,SH600009,-6.0,-0.17346954,-0.17346954,0.23577235772357724,0.8891075
2021-05-17,SH600009,-7.5,-0.33877563,-0.33877563,0.060851926977687626,0.7224346
2021-05-18,SH600009,-9.0,-0.06462574,0.06462574,0.5051124744376279,0.2786694
2021-05-19,SH600009,-6.0,0.181633,-0.181633,0.8346938775510204,-0.8365771
2021-05-20,SH600009,-8.0,-0.045578003,-0.045578003,0.22782258064516128,0.3351511
2021-05-21,SH600009,-7.0,0.097958565,-0.097958565,0.7414141414141414,-0.54066336
2021-05-24,SH600009,-6.5,-0.1380949,-0.1380949,0.26464646464646463,0.6701944
2021-05-25,SH600009,-7.5,-0.3149662,-0.3149662,0.08870967741935484,0.61128104
2021-05-26,SH600009,-7.0,0.014286041,-0.014286041,0.7782258064516129,-0.37879333
2021-05-27,SH600009,-6.5,-0.039455414,0.039455414,0.4112903225806452,0.37911358
2021-05-28,SH600009,-6.0,0.01632595,0.01632595,0.33669354838709675,-0.039745577
2021-05-31,SH600009,-1.0,-0.024489403,-0.024489403,0.24798387096774194,0.34764332
2021-06-01,SH600009,-9.0,-0.10680294,-0.10680294,0.3212121212121212,0.42112336
2021-06-02,SH600009,-8.5,-0.008163452,0.008163452,0.397979797979798,-0.11269734
2021-06-03,SH600009,-8.0,-0.4469385,-0.4469385,0.09494949494949495,0.6901671
2021-06-04,SH600009,-7.5,0.287755,-0.287755,0.7353535353535353,-0.27495322
2021-06-07,SH600009,-1.0,0.43673515,0.43673515,0.9757575757575757,-0.60309386
2021-06-08,SH600009,-1.0,0.0020399094,-0.0020399094,0.6666666666666666,-0.21405278
2021-06-09,SH600009,-3.5,-0.03129196,0.03129196,0.43548387096774194,0.24008287
2021-06-10,SH600009,,,,,
2021-06-11,SH600009,,,,,
2021-06-15,SH600009,,,,,
2021-06-16,SH600009,,,,,
2021-06-17,SH600009,,,,,
2021-06-18,SH600009,,,,,
2021-06-21,SH600009,,,,,
2021-06-22,SH600009,,,,,
2021-06-23,SH600009,,,,,
2021-06-24,SH600009,,,,,
2021-06-25,SH600009,,,,0.8884381338742393,-0.10749317
2021-06-28,SH600009,,0.33877563,-0.33877563,0.6004056795131846,-0.17996952
2021-06-29,SH600009,,0.32176876,-0.32176876,0.8722109533468559,-0.95034873
2021-06-30,SH600009,,-0.046258926,0.046258926,0.23170731707317074,0.36431357
2020-10-09,SH600010,,,,0.8044354838709677,0.0
2020-10-12,SH600010,,-0.025000095,-0.025000095,0.46975806451612906,0.6500225
2020-10-13,SH600010,,-0.0,0.0,0.3473895582329317,0.0
2020-10-14,SH600010,,0.025000095,0.025000095,0.4869215291750503,-0.4815184
2020-10-15,SH600010,,-0.012500048,-0.012500048,0.1285140562248996,0.48151007
2020-10-16,SH600010,,-0.0,0.0,0.4939759036144578,0.0
2020-10-19,SH600010,,-0.012500048,0.012500048,0.20883534136546184,0.0
2020-10-20,SH600010,,-0.0,0.0,0.39357429718875503,0.48150402
2020-10-21,SH600010,-4.0,0.012500048,-0.012500048,0.4919678714859438,-0.48151007
2020-10-22,SH600010,-8.0,0.012500048,-0.012500048,0.39558232931726905,0.0
2020-10-23,SH600010,-4.0,-0.0,-0.0,0.5020080321285141,-0.4815184
2020-10-26,SH600010,-7.5,-0.012500048,0.012500048,0.19076305220883535,0.4815122
2020-10-27,SH600010,-4.0,0.012500048,-0.012500048,0.5672690763052208,0.0
2020-10-28,SH600010,-7.0,-0.0,-0.0,0.46887550200803213,0.0
2020-10-29,SH600010,-9.0,0.014062405,-0.014062405,0.9118236472945892,-0.9286541
2020-10-30,SH600010,-9.0,0.012500048,0.012500048,0.40480961923847697,-0.96301997
2020-11-02,SH600010,-9.0,0.012500048,-0.012500048,0.5481927710843374,-0.48151854
2020-11-03,SH600010,-7.0,-0.025000095,-0.025000095,0.714859437751004,0.24528939
2020-11-04,SH600010,-8.0,-0.0,0.0,0.34236947791164657,0.0
2020-11-05,SH600010,-3.0,-0.014062405,-0.014062405,0.44779116465863456,0.32501483
2020-11-06,SH600010,-3.0,0.014062405,-0.014062405,0.6164658634538153,-0.9286541
2020-11-09,SH600010,-1.0,-0.026562452,-0.026562452,0.5891783567134269,0.325014
2020-11-10,SH600010,-2.0,-0.0,0.0,0.40480961923847697,-0.325014
2020-11-11,SH600010,-2.5,-0.012500048,-0.012500048,0.25851703406813625,0.32501125
2020-11-12,SH600010,-6.0,0.012500048,-0.012500048,0.5070140280561122,0.0
2020-11-13,SH600010,-8.0,-0.012500048,-0.012500048,0.250501002004008,0.32501125
2020-11-16,SH600010,-6.5,-0.0390625,-0.0390625,0.25250501002004005,0.5909208
2020-11-17,SH600010,-7.0,0.025000095,-0.025000095,0.6913827655310621,-0.32501772
2020-11-18,SH600010,-9.0,-0.012500048,0.012500048,0.3186372745490982,0.4815122
2020-11-19,SH600010,-5.5,0.012500048,-0.012500048,0.501002004008016,0.0
2020-11-20,SH600010,-1.0,-0.012500048,-0.012500048,0.38877755511022044,0.245291
2020-11-23,SH600010,-2.0,-0.0390625,-0.0390625,0.1402805611222445,0.49368086
2020-11-24,SH600010,-7.5,-0.0390625,-0.0390625,0.04809619238476954,0.5652281
2020-11-25,SH600010,-8.5,0.051562548,-0.051562548,0.8717434869739479,-0.78790104
2020-11-26,SH600010,-8.0,0.014062405,-0.014062405,0.8697394789579158,-0.6500197
2020-11-27,SH600010,-5.5,-0.0,0.0,0.6102204408817635,0.0
2020-11-30,SH600010,-3.0,-0.0,-0.0,0.3847695390781563,0.0
2020-12-01,SH600010,-4.5,-0.0,0.0,0.8607214428857716,0.0
2020-12-02,SH600010,-3.0,-0.014062405,-0.014062405,0.22535211267605634,0.48151365
2020-12-03,SH600010,-1.0,0.026562452,0.026562452,0.8323293172690763,-0.650025
2020-12-04,SH600010,-1.0,0.012500048,-0.012500048,0.7730923694779116,-0.4815182
2020-12-07,SH600010,-1.0,-0.0,0.0,0.4819277108433735,-0.4815182
2020-12-08,SH600010,-1.0,0.014062405,0.014062405,0.32429718875502006,0.0
