,alpha158_CNTP5,alpha158_CORD30,alpha158_IMAX10,alpha158_IMXD5,alpha158_KMID,alpha158_KMID2,alpha158_KSFT2,alpha158_OPEN0,alpha158_QTLD5,alpha158_VMA30,alpha158_VMA60,alpha158_VSUMD20,alpha158_VSUMN20,alpha158_VSUMP20,alpha360_CLOSE2,alpha360_CLOSE7,alpha360_HIGH7,alpha360_OPEN0,alpha360_OPEN1,alpha360_OPEN6,alpha360_VOLUME12,alpha360_VOLUME13,alpha360_VOLUME14,alpha360_VOLUME15,alpha360_VOLUME16,alpha360_VOLUME17,alpha360_VOLUME18,alpha360_VOLUME19,alpha360_VOLUME20,alpha360_VOLUME21,alpha360_VOLUME22,alpha360_VOLUME35,alpha360_VOLUME36,alpha360_VOLUME37,alpha360_VOLUME38,alpha360_VOLUME39,alpha360_VOLUME40,alpha360_VOLUME42,alpha360_VOLUME43,alpha360_VOLUME44,alpha360_VOLUME45,alpha360_VOLUME46,alpha360_VOLUME47,alpha360_VOLUME48,alpha360_VOLUME49,alpha360_VOLUME50,alpha360_VOLUME51,alpha360_VOLUME52,alpha360_VOLUME53,alpha360_VOLUME54,alpha360_VOLUME55,alpha360_VOLUME56,alpha360_VOLUME57,alpha360_VOLUME58,alpha360_VOLUME59,kunquant_alpha101_alpha029,kunquant_alpha101_alpha033,kunquant_alpha101_alpha035,kunquant_alpha101_alpha045,kunquant_alpha101_alpha101,ta_trend_dpo,ta_trend_psar_up_indicator,ta_volatility_bbhi,ta_volume_em,volume_ratio_5_20
alpha360_VOLUME46,-0.15675280122647473,-0.21118363859793005,-0.25645951393743205,-0.18528843308731624,-0.07812003908348195,-0.0933441559771129,-0.05023469642788317,0.0781233950683779,0.24600861365945104,0.5462118713188406,0.7710730607676435,-0.44497784406612606,0.44497784406612606,-0.44497784406612606,0.15116396606664878,0.2411990751537359,0.21267965583071613,0.0781233950683779,0.15509695184190903,0.23775678632794642,0.40415088700398505,0.40769160226595647,0.4221019951331483,0.42956859405622616,0.4288315032170137,0.45515036412117493,0.45697806679506714,0.4576915733794481,0.468991818439765,0.490541318230461,0.4933813081792329,0.6379246724527206,0.6506911002940714,0.6575230543499392,0.6760787239177342,0.6872950697163323,0.6957612307160379,0.7477324730886201,0.7702179775104298,0.7921961962916972,0.8578615655071088,1.0,0.8611852840928726,0.8005428827303962,0.7671163072319134,0.7459955955152089,0.7254623544068104,0.706710452744197,0.6962841527130199,0.6871531165538971,0.6662323521796749,0.6570853640431624,0.6504456090631456,0.6347175462813675,0.6365349540232712,0.06953900447805564,0.0781233950683779,-0.3448672263977097,0.07315264260340948,-0.09195925501825955,0.10145178451166365,-0.08995498820428327,-0.21789927146726915,-0.14215316038086528,-0.3449366162883522
alpha360_VOLUME47,-0.15549365025723627,-0.2093573232092642,-0.23994489911310474,-0.19325751689833048,-0.07302779244501195,-0.10578604790583723,-0.06021476163420955,0.07302348867541567,0.2294753020283373,0.53969244494543,0.7605352545421882,-0.4410260865492326,0.441025856626818,-0.4410256243576744,0.14895192426714382,0.23039865364901232,0.21019889573331724,0.07302348867541567,0.14000090148404346,0.23302919337510286,0.39713057736934615,0.40472274078425674,0.42221758368380846,0.42634540197664184,0.43023486454651616,0.44226931353028737,0.4470321853186917,0.4501502849511718,0.45858766071962415,0.4781290495328345,0.49528532239035067,0.6200233910858353,0.6318043571689616,0.6499330825497094,0.662320595211547,0.6699841021350441,0.6813891633174907,0.7291137175161544,0.741583625257167,0.761143748520381,0.8013608533910577,0.8611852840928726,1.0,0.862624354833582,0.7970280830961234,0.7691226938258022,0.746081599631822,0.7164227798217966,0.7092452101451651,0.6911844385982163,0.6755673665163539,0.6725456707974333,0.6647433040907897,0.6569109023376082,0.6407509678730718,0.06662216518310375,0.07302348867541567,-0.33351485693944094,0.07280543257864305,-0.10501140217911353,0.09364638316484228,-0.09041608845715039,-0.21670788007235534,-0.14615551930455667,-0.34397341085000555
alpha360_VOLUME48,-0.15333770859312357,-0.2146120548552313,-0.23704689328979778,-0.19755404382868458,-0.06465657041894343,-0.09043587426878126,-0.05808596255854998,0.06465818497599785,0.2322351218135747,0.5271614014315147,0.7548688178875103,-0.4403969422094115,0.44039725157691845,-0.4403969422094115,0.16407187844026366,0.22921379274481857,0.20357889180183703,0.06465818497599785,0.16971256437396504,0.23704043519061407,0.3885948229293705,0.400361249075458,0.4118723866882805,0.4210169314725024,0.4223508196495813,0.4427958707009975,0.4427358792477907,0.45165702356962767,0.4621326604160393,0.48111272063904753,0.48456360748647254,0.6054910599770891,0.6227339819803712,0.6389336777739208,0.6389995471384289,0.657237488281716,0.6694618905245974,0.7102913030380487,0.7245231352773116,0.7389710729323438,0.7645597683214411,0.8005428827303962,0.862624354833582,1.0,0.8672586475033829,0.803440176120178,0.7696916898166809,0.741643064600536,0.7315070417712604,0.709138142560876,0.6948616217023647,0.6836772709374743,0.6789884290685777,0.6682797800679704,0.653567282177202,0.06503597486589008,0.06465818497599785,-0.32854084840963416,0.07825824310312848,-0.08807139609807534,0.08802659837146899,-0.09451525326571407,-0.21140707765741704,-0.1352282821008916,-0.3437482921345101
alpha360_VOLUME49,-0.14210425430583024,-0.20935264715391894,-0.23950830470603948,-0.1913534445757597,-0.0768900367558156,-0.09829806296499555,-0.06041269807577454,0.07689667600117996,0.22520146384150405,0.5289392568612523,0.7539269656094332,-0.4329913276804336,0.43299111806395596,-0.43299111806395596,0.1605492178949546,0.22346293982057924,0.20726575730204033,0.07689667600117996,0.15043196104548157,0.22593724845466673,0.39786737188362165,0.40257508109331164,0.4200193575493142,0.41966890217676234,0.4218042188223038,0.434855322533904,0.43878571403194344,0.44674761722563144,0.45539997290932926,0.4740706471157884,0.47780005908513545,0.6028009872232155,0.6194317555288902,0.6301604090995474,0.6342771492518054,0.6468713295139694,0.6585608019563747,0.6956275966987415,0.7179478806081939,0.7230676107427767,0.742396609661684,0.7671163072319134,0.7970280830961234,0.8672586475033829,1.0,0.8603555663895934,0.800582815549586,0.7648049113300776,0.738396834241329,0.7143854871042108,0.7079482217347892,0.6988405025288691,0.6895905062290907,0.6737432286615965,0.6654544684897878,0.07030231054505678,0.07689667600117996,-0.33730091778201776,0.07616094845476717,-0.09670485234992238,0.09105798781960187,-0.08627480911117616,-0.22449883383122815,-0.13708541591739917,-0.35217511640325166
alpha360_VOLUME50,-0.13978084919397704,-0.21219481379806993,-0.24942694628295514,-0.1897341717623397,-0.08657561735983185,-0.1056966467970961,-0.06094327891936867,0.08658083956799116,0.2217757509667554,0.5210262793595313,0.7539793815944085,-0.4374631443478273,0.4374627322211617,-0.4374631443478273,0.16212655835719197,0.24180020358565973,0.2280593985298095,0.08658083956799116,0.1615444361887638,0.23315051501063022,0.387360735242498,0.40011907694281157,0.4182152451575526,0.4220331269048826,0.41661410991800185,0.4396751241244099,0.4349570808385952,0.4497117301534815,0.45682676270922273,0.4697263532577935,0.4784273993318088,0.6080437729798863,0.6202971900602968,0.6243452852319419,0.6273111902160253,0.6410428048204089,0.6395779967486535,0.679910062918011,0.6957701525811173,0.699168718419768,0.7163312784777225,0.7459955955152089,0.7691226938258022,0.803440176120178,0.8603555663895934,1.0,0.8648579877999203,0.8020665488022817,0.7693338814231372,0.7429245469498407,0.7341747952093729,0.7111427763483922,0.7040521949606793,0.6919149682157097,0.6780971644475793,0.07174484383354716,0.08658083956799116,-0.341223521908864,0.07425855575524079,-0.10557504050188884,0.09889985937755053,-0.09091284813165873,-0.21324700359626086,-0.14297072107836045,-0.34138820392320823
alpha360_VOLUME51,-0.1365591728652613,-0.2101916023012308,-0.2500520512864952,-0.1891247264444639,-0.057600494089716264,-0.09311194589184976,-0.06030720608567787,0.0576050908849437,0.2217056014189448,0.5229292381095261,0.7496161354145321,-0.44721066617199945,0.44721066617199945,-0.44721066617199945,0.15794495913493323,0.22479572938777176,0.21079222086330723,0.0576050908849437,0.16773578034598285,0.2245358581382505,0.39001421402606606,0.4000651487951378,0.41192475520322724,0.4259724903127453,0.436635836215587,0.4416276925950605,0.44136923752765156,0.44796454200751934,0.46211841978244267,0.46579760579977847,0.4895743000771825,0.5896644045702781,0.5965536255603171,0.6139839803266286,0.6199400881795958,0.6239232829916449,0.6365945145532002,0.6558769711456955,0.6813008426897076,0.6898517872464536,0.704581398217011,0.7254623544068104,0.746081599631822,0.7696916898166809,0.800582815549586,0.8648579877999203,1.0,0.865948549250571,0.8017467669107362,0.7692061172331226,0.7505939675586585,0.7342064048333419,0.7214229547834088,0.6991007437148014,0.6841440342090528,0.07817375791614627,0.0576050908849437,-0.33219443688016076,0.07813006894496799,-0.09311178736631501,0.0879375303064728,-0.08834561103307037,-0.21621366523068578,-0.1284066786362325,-0.34187222562043595
alpha360_VOLUME52,-0.15175615239762358,-0.19985888914888117,-0.24610197275564247,-0.1869893952334057,-0.08026988437995147,-0.09836865745087021,-0.060361998154011574,0.0802701375750944,0.2059252926930357,0.5219268540672606,0.7497965881424788,-0.4351869276389275,0.4351869276389275,-0.4351869276389275,0.15210933581694908,0.21885213827030253,0.2116980423312973,0.0802701375750944,0.15074725021293425,0.22049168983365425,0.3879645587935654,0.39345659185340387,0.4036386365732163,0.41735781316037374,0.4190327504115018,0.434458029780345,0.43638653808458405,0.4441541781461128,0.45271803794020726,0.4719065689822519,0.47723323492143077,0.5772821400350627,0.5856325020297168,0.6018238364104846,0.6113315075252843,0.6211724701351411,0.6276558382072808,0.6584464855067129,0.6686148419360549,0.670078682600929,0.6853991474611267,0.706710452744197,0.7164227798217966,0.741643064600536,0.7648049113300776,0.8020665488022817,0.865948549250571,1.0,0.8624619130687967,0.8020317539284603,0.7747120389435103,0.7502862094850884,0.7343977958590364,0.7159933950502112,0.6971493731696374,0.07350929947166573,0.0802701375750944,-0.3250323185811064,0.07422789029717007,-0.09934768492769305,0.09255616058040494,-0.08793180753607338,-0.2141755159738355,-0.1254534645533471,-0.3348423826857271
alpha360_VOLUME53,-0.15813491582481903,-0.21088818745267968,-0.24516165443863916,-0.1897807477933236,-0.09949964584572343,-0.09336802977735234,-0.07154212014907244,0.0995013239091119,0.24130356397049094,0.5334707509833889,0.7465959067324338,-0.4385988704052183,0.4385986694639894,-0.4385986694639894,0.16235217740644534,0.2309643103610087,0.22197995695720807,0.0995013239091119,0.15993463321421064,0.22845321783478173,0.39324194800148016,0.40904937054043045,0.4132148722149396,0.425624591402882,0.4276991354688444,0.4402335369460043,0.4468090090592727,0.44791613785305406,0.46190167078056127,0.47542459947044646,0.47027942876657536,0.5913554001354215,0.5841456975185637,0.6098193393831488,0.609363228335462,0.6141059100053297,0.6143387536005268,0.6503466427543629,0.6611700298271661,0.6644080980701199,0.6811058286307385,0.6962841527130199,0.7092452101451651,0.7315070417712604,0.738396834241329,0.7693338814231372,0.8017467669107362,0.8624619130687967,1.0,0.8659422350708159,0.8112091576375615,0.7732997821321339,0.7550163252953556,0.7342315636514343,0.7124908823654006,0.06008979541377929,0.0995013239091119,-0.3396167234687514,0.07609390856338372,-0.08928019865960099,0.0964987373221911,-0.09077222494291239,-0.2186655329767027,-0.13723441865999206,-0.3425195889743842
alpha360_VOLUME54,-0.15994809951054634,-0.2021386263759379,-0.2517580187952695,-0.19163236148713608,-0.0918783213117833,-0.0969074824855044,-0.06074665385639198,0.09188158048932413,0.2282539586493093,0.5170572405041503,0.7439214159248412,-0.43546349284648755,0.43546423899805586,-0.43546418152261845,0.1597390906665057,0.22036255958400283,0.1977728549389489,0.09188158048932413,0.14932644336074516,0.22239597517538667,0.3803373388593356,0.39848620592158823,0.41088388738216597,0.41610329919960626,0.42530412105165194,0.44248258090909054,0.45027349225253777,0.4534511280451088,0.4618071699039965,0.4753471748408885,0.4712552030041403,0.5839967480418409,0.5938822041360299,0.6062530277618311,0.591035573910239,0.6005025823424818,0.6087172978715966,0.6305978661293714,0.6445816393965642,0.6531483383519749,0.6628899798325559,0.6871531165538971,0.6911844385982163,0.709138142560876,0.7143854871042108,0.7429245469498407,0.7692061172331226,0.8020317539284603,0.8659422350708159,1.0,0.8712937397529723,0.8028369473557856,0.7770056441069055,0.752170058202968,0.7282627458713018,0.06678350543419793,0.09188158048932413,-0.33208144804217643,0.08591777302384826,-0.10110943577937784,0.08261781149823104,-0.09276412125747069,-0.21962904695864988,-0.14002830782190656,-0.3482906952777335
alpha360_VOLUME55,-0.16193670455153358,-0.20247700168135646,-0.24303671562964813,-0.2051320325058777,-0.10334487426929825,-0.1130788129821805,-0.06348841141011978,0.10334785076655342,0.250818603264037,0.5173835559818146,0.7365393229361226,-0.4393736770187213,0.43937358916822117,-0.4393732662669515,0.17590403999567422,0.22268709715638063,0.1994889365706332,0.10334785076655342,0.16485653504626702,0.22672185317563243,0.38116688072409405,0.3945113804491319,0.406806156936072,0.4176253427134029,0.4189751695458527,0.43812785370643625,0.43309548395835257,0.4500033348041755,0.45756194070950207,0.4609163581587484,0.46271407800868225,0.5719974782072381,0.5829379040386338,0.5878316593705615,0.5867700844544265,0.5914285865279885,0.5971365138750103,0.6238207310152111,0.6400824064231023,0.650934981500147,0.6570166881236146,0.6662323521796749,0.6755673665163539,0.6948616217023647,0.7079482217347892,0.7341747952093729,0.7505939675586585,0.7747120389435103,0.8112091576375615,0.8712937397529723,1.0,0.8675569650759918,0.8086942026228838,0.7802236952029005,0.7483878493181468,0.06979267757215549,0.10334785076655342,-0.3369348722977794,0.08984093180924832,-0.10790784739115183,0.08722451663182001,-0.09244082259083294,-0.2163354948221955,-0.1361601395831999,-0.33498876635611363
alpha360_VOLUME56,-0.16595569906875254,-0.20360836040547847,-0.2464897496229128,-0.18674466842517146,-0.07235199497824635,-0.10350002573074274,-0.0630122823594898,0.07235467996640646,0.24113386123841346,0.5093127799367996,0.718380871738651,-0.42472947982236076,0.4247298979857045,-0.42472949296963725,0.16707034016177832,0.23241624651731224,0.1994250581192092,0.07235467996640646,0.15475086185453676,0.2333575846960302,0.38038235126869246,0.39521732344346433,0.41079957874301665,0.4198544934536914,0.40570710351399386,0.4258536374654712,0.4312236415379097,0.4393933078444161,0.44623842977824735,0.45745438633031615,0.46717638740353407,0.5489027812262071,0.5759200417296064,0.5759156079667791,0.5831819105856452,0.5887183564815099,0.5903475312530789,0.6214659430139642,0.6249021927204641,0.631109832911801,0.6418545713172304,0.6570853640431624,0.6725456707974333,0.6836772709374743,0.6988405025288691,0.7111427763483922,0.7342064048333419,0.7502862094850884,0.7732997821321339,0.8028369473557856,0.8675569650759918,1.0,0.8693309803151179,0.8116957256223936,0.7843712193821339,0.0816751642066878,0.07235467996640646,-0.32604284315138454,0.08217140317250447,-0.1023733441944819,0.0892184993638166,-0.09363684398492989,-0.2169882855835581,-0.13539440760347254,-0.32510861324571394
alpha360_VOLUME57,-0.14654344236619296,-0.21037975621828242,-0.24455610586286275,-0.19290549895139458,-0.08439045072916652,-0.10060327747604986,-0.07592924682341161,0.0843953108542842,0.2410284499397858,0.4973992880169622,0.722926272914939,-0.41982584868166906,0.4198258192910752,-0.4198258816324834,0.1691565678810158,0.23174762709611868,0.19725748525797648,0.0843953108542842,0.15434426100252618,0.22689326960350292,0.3744259989257008,0.3929215164855797,0.4010181133739956,0.4054367704435115,0.4003224564969734,0.4273419655385105,0.42598672822105577,0.4359397808189691,0.4407237735878023,0.45077621699094295,0.4587939487690583,0.5591479993647115,0.5655508142278172,0.5639276433638767,0.5724647715618844,0.5829153765370603,0.5855781376646029,0.61286447345665,0.6233343794432591,0.6383529436869513,0.6435055239378102,0.6504456090631456,0.6647433040907897,0.6789884290685777,0.6895905062290907,0.7040521949606793,0.7214229547834088,0.7343977958590364,0.7550163252953556,0.7770056441069055,0.8086942026228838,0.8693309803151179,1.0,0.8694928620915578,0.8125413786756295,0.08136372853651719,0.0843953108542842,-0.3238370974935616,0.08540655515748335,-0.09969114435970738,0.0850140207912452,-0.09163395662247313,-0.20898013996704817,-0.12492922057908468,-0.314272528673209
alpha360_VOLUME58,-0.15888650550250724,-0.2102786295709373,-0.24691207480634936,-0.19771299640540718,-0.07984702990944777,-0.08629469470512828,-0.06734488924640272,0.07984462333936235,0.2251389056359463,0.5007626847676449,0.7114326811528962,-0.4283902075812155,0.42838997000912915,-0.4283902075812155,0.1528821156703073,0.22848018312115279,0.1954940560738823,0.07984462333936235,0.15512011798375974,0.230509704345395,0.36686247015237233,0.38002729157117554,0.40450228480487677,0.4010358272373731,0.4127213843863966,0.42479094997019584,0.42301934412259956,0.43080741133489436,0.4505957210918951,0.4406834221743706,0.45478202043086124,0.5550431900662756,0.5665990569965307,0.5618906593587204,0.5698753127019094,0.5804025765020777,0.5779671266818385,0.5988497759082247,0.6167736565599082,0.6285135132626729,0.630640699351365,0.6347175462813675,0.6569109023376082,0.6682797800679704,0.6737432286615965,0.6919149682157097,0.6991007437148014,0.7159933950502112,0.7342315636514343,0.752170058202968,0.7802236952029005,0.8116957256223936,0.8694928620915578,1.0,0.8688561182487311,0.08466090981896948,0.07984462333936235,-0.33410670488507854,0.08351184701775696,-0.08313642658999243,0.06713983235895377,-0.08497879912957515,-0.21334475522625218,-0.11595956985555858,-0.3204063774504012
alpha360_VOLUME59,-0.16671191216966805,-0.2069060963458949,-0.23590333525831142,-0.2007578049137547,-0.093073413756811,-0.09910913106344543,-0.0667620052422046,0.09307389996963358,0.2407425700770992,0.5016150602706057,0.7002173802214697,-0.4191664830445506,0.41916721281030767,-0.41916721281030767,0.1686730436461671,0.22969614327397664,0.2046765334635347,0.09307389996963358,0.16417126371505514,0.23254496272804687,0.36250979130683086,0.39222618061597203,0.41204240786073887,0.4048666273926934,0.41829618732765766,0.43041066279742873,0.43480453912545747,0.4336158196467741,0.4456988220183072,0.4500374831537662,0.4617053476353674,0.5515234484544409,0.5642302016718744,0.5635294362648189,0.5720179479560907,0.5690393572768164,0.5795972507098551,0.604180982105806,0.616055585578263,0.6113159370346816,0.6152388269678437,0.6365349540232712,0.6407509678730718,0.653567282177202,0.6654544684897878,0.6780971644475793,0.6841440342090528,0.6971493731696374,0.7124908823654006,0.7282627458713018,0.7483878493181468,0.7843712193821339,0.8125413786756295,0.8688561182487311,1.0,0.08615431061892825,0.09307389996963358,-0.3278921755520576,0.07966644341326366,-0.09681743812722045,0.0775696638111963,-0.09248165878303163,-0.21075660011678835,-0.1310107903794958,-0.3273513949070137
kunquant_alpha101_alpha029,-0.08269846387031755,-0.06391205281800377,-0.2232317256763176,-0.0968001011332143,-0.015119067133144868,-0.03329912944157626,-0.001430896036462285,0.015119434514202628,0.07667569219814745,0.08731428492995963,0.09359100990845251,-0.08823600756703684,0.08823628554090832,-0.08823600756703684,0.04537092519357383,0.41844196515273735,0.41342307261525507,0.015119434514202628,0.04641369226954703,0.3945823570702158,0.0737509230976083,0.06946141846661,0.07675648679977137,0.07698083262260313,0.07433914153981096,0.06790782654276506,0.09293278982893868,0.08270711653017215,0.09387255262372761,0.08378140793852076,0.08668363070701163,0.09346009448105334,0.08907962484265472,0.07027876678528312,0.0838048328932965,0.07674993189543838,0.08334555015670277,0.0802804887427734,0.08836238808471754,0.08236030829483865,0.07147328446260973,0.06953900447805564,0.06662216518310375,0.06503597486589008,0.07030231054505678,0.07174484383354716,0.07817375791614627,0.07350929947166573,0.06008979541377929,0.06678350543419793,0.06979267757215549,0.0816751642066878,0.08136372853651719,0.08466090981896948,0.08615431061892825,1.0,0.015119434514202628,-0.15007569723283043,0.03523428852549673,-0.031500751615038264,0.06545875800401979,-0.010118109489699455,-0.06989836716852996,-0.020783493090908024,-0.14294266025174132
kunquant_alpha101_alpha033,-0.29756941845020185,-0.012521182428631001,-0.07279186358632356,-0.19662391323963094,-0.9999999841897075,-0.9400904245043539,-0.7546193715023704,1.0,0.6465747525465328,0.13939601817417097,0.14867217072829209,-0.10794473794655335,0.10794457159391344,-0.10794473794655335,0.609766193262198,0.2975045425999738,0.27650920779961463,1.0,0.6178251182740455,0.2993767168511216,0.1190611601958146,0.10835072719491542,0.10495861487827875,0.07891316821830828,0.08191765884761891,0.09303249204927386,0.1150742194165158,0.1123047469528739,0.10405320512698359,0.0970168101282182,0.0964829555869149,0.09174834079073724,0.08211931514063345,0.07468086182937889,0.08514251536957898,0.09373826937350291,0.09347189757363128,0.09623436014569761,0.08281341265207194,0.0797349983065978,0.07913075348094234,0.0781233950683779,0.07302348867541567,0.06465818497599785,0.07689667600117996,0.08658083956799116,0.0576050908849437,0.0802701375750944,0.0995013239091119,0.09188158048932413,0.10334785076655342,0.07235467996640646,0.0843953108542842,0.07984462333936235,0.09307389996963358,0.015119434514202628,1.0,-0.5763336938314794,0.11598455425253101,-0.9433024567521386,0.04833672982347979,-0.15531768116344055,-0.23361339382153729,-0.45356210965938604,-0.04017541995790136
kunquant_alpha101_alpha035,0.4464766307450808,0.14917671281438588,0.4580752301411116,0.5005469954144344,0.5763358856858565,0.5875852497737205,0.4666178137007022,-0.5763336938314794,-0.7147724649822319,-0.5712417851030357,-0.5259989508166675,0.4512933643274696,-0.4512931931200165,0.45129352227622865,-0.6237996840777689,-0.6242103534524148,-0.6148251310751267,-0.5763336938314794,-0.6268692127353728,-0.6258399611974863,-0.48602123712321643,-0.4835342987558312,-0.4828183591229415,-0.4755167887486501,-0.47329357122170745,-0.47789494104538077,-0.4805777932909,-0.47138388976623524,-0.46455249943362453,-0.46019618713463006,-0.46125159441839847,-0.3776906683000165,-0.38433315658029676,-0.3800892716696589,-0.3707836971093164,-0.3621849867206963,-0.3602063760607407,-0.3430413924779635,-0.35756725683019086,-0.35377083930335307,-0.3456312522818028,-0.3448672263977097,-0.33351485693944094,-0.32854084840963416,-0.33730091778201776,-0.341223521908864,-0.33219443688016076,-0.3250323185811064,-0.3396167234687514,-0.33208144804217643,-0.3369348722977794,-0.32604284315138454,-0.3238370974935616,-0.33410670488507854,-0.3278921755520576,-0.15007569723283043,-0.5763336938314794,1.0,-0.1801399454070296,0.5903526971578905,-0.22737997806348062,0.1902149646443111,0.3056203109628451,0.4616485068489836,0.413976749326997
kunquant_alpha101_alpha045,-0.04214327074250629,-0.09883873931237958,-0.12219211592918078,-0.1637453199809093,-0.1159840916917971,-0.08715020659208333,-0.030771295402717044,0.11598455425253101,0.1952525067074808,0.09178915938440108,0.09636719414215489,-0.08120212058457055,0.08120111022316764,-0.08120111022316764,0.15738021529332097,0.15594821480581395,0.14652151252809376,0.11598455425253101,0.14718479364034526,0.15779058916293842,0.07315859049185669,0.06991032474141126,0.062325885398003766,0.06442720605675767,0.07297336157206318,0.07882196878487402,0.06840229514155508,0.07155882817419743,0.0761631843187453,0.07328663267431193,0.07644232374138553,0.07721029948635608,0.06991266920795058,0.07766491115798535,0.0717340368099916,0.0753222093291033,0.07377468712715449,0.0696686382939565,0.07711510964244311,0.07081480376431501,0.07245731136220902,0.07315264260340948,0.07280543257864305,0.07825824310312848,0.07616094845476717,0.07425855575524079,0.07813006894496799,0.07422789029717007,0.07609390856338372,0.08591777302384826,0.08984093180924832,0.08217140317250447,0.08540655515748335,0.08351184701775696,0.07966644341326366,0.03523428852549673,0.11598455425253101,-0.1801399454070296,1.0,-0.08532082626042298,0.04521636702583485,-0.07129712858860801,-0.09013149720498832,-0.1396045967412243,-0.10170856658333408
kunquant_alpha101_alpha101,0.2948897311133855,0.03364724299021136,0.08524444066525928,0.20748139605658758,0.9433027544763011,0.9995692234287361,0.8026866458370315,-0.9433024567521386,-0.6393526831005649,-0.1682913202964883,-0.16092394376874525,0.10619944876017462,-0.10619944991008104,0.10619944876017462,-0.5845704596609692,-0.30364634201653246,-0.28543892304185436,-0.9433024567521386,-0.6001067526361157,-0.3067968798126462,-0.12767432035295714,-0.10940519579770422,-0.1125754051181588,-0.11402586849595062,-0.09961829639122269,-0.12220583468415075,-0.1344939624511517,-0.12444647109040814,-0.111498020806583,-0.09632849704014639,-0.09906874545866477,-0.12473047640105749,-0.12862202382839094,-0.10544372667093693,-0.11404203168734042,-0.11315611231862308,-0.10741218497168518,-0.09859972105635781,-0.08921329670838554,-0.0974671481895389,-0.08896632449818417,-0.09195925501825955,-0.10501140217911353,-0.08807139609807534,-0.09670485234992238,-0.10557504050188884,-0.09311178736631501,-0.09934768492769305,-0.08928019865960099,-0.10110943577937784,-0.10790784739115183,-0.1023733441944819,-0.09969114435970738,-0.08313642658999243,-0.09681743812722045,-0.031500751615038264,-0.9433024567521386,0.5903526971578905,-0.08532082626042298,1.0,-0.03165127699711247,0.14406863196172662,0.2169592629475164,0.4500911858769766,0.053051735423546256
ta_trend_dpo,-0.0948075903400463,-0.08220405287524565,-0.34868132331921825,-0.11894554249950522,-0.048338719088291585,-0.03307535747537389,-0.04556855872477544,0.04833672982347979,0.12959751451867085,0.15799461460988487,0.1430693269251347,-0.09500496360471944,0.09500534031481217,-0.09500496360471944,0.060533819763879934,0.2954995609839948,0.30459016129230565,0.04833672982347979,0.06307530345095749,0.2952581546224216,0.25740274343810754,0.24075770621246512,0.17943089439945242,0.16434284825774442,0.1328073435321185,0.12922249890910736,0.11010616934503473,0.11891025109846229,0.10706572382265292,0.11564292644939851,0.10890708043332911,0.10850751500262265,0.10938808919961016,0.11472834314378785,0.09720899281370061,0.09565916561534304,0.09481107611991144,0.08969621604192078,0.09637288777332856,0.09953274342915833,0.10178374132978482,0.10145178451166365,0.09364638316484228,0.08802659837146899,0.09105798781960187,0.09889985937755053,0.0879375303064728,0.09255616058040494,0.0964987373221911,0.08261781149823104,0.08722451663182001,0.0892184993638166,0.0850140207912452,0.06713983235895377,0.0775696638111963,0.06545875800401979,0.04833672982347979,-0.22737997806348062,0.04521636702583485,-0.03165127699711247,1.0,0.010822592786592259,-0.1160330586060786,-0.0652773560052648,-0.23514488743674808
ta_trend_psar_up_indicator,0.10135628664983073,0.013020292098620496,0.09600270213664273,0.15814530629065515,0.15531610722014816,0.14303168709630404,0.08716434845481576,-0.15531768116344055,-0.1841357894343355,-0.1401434423641303,-0.1312710788250909,0.09293884906093595,-0.09293884909581362,0.09293884909654102,-0.19426387811165063,-0.1319241460161059,-0.1218708401752322,-0.15531768116344055,-0.1963723967731838,-0.13221168128392968,-0.10800487390932048,-0.09978498945841183,-0.10736185640404042,-0.10099574295205993,-0.10205938364566616,-0.10298995850378964,-0.09744143640866437,-0.0928124514889907,-0.09353636050148458,-0.0932395917456066,-0.08621746240824746,-0.09099892159433551,-0.0931753063812974,-0.0968736026972836,-0.09254677850858532,-0.09312773990969044,-0.09383505092854286,-0.08923432511411993,-0.09258902131184762,-0.0883836563612313,-0.09082977234693151,-0.08995498820428327,-0.09041608845715039,-0.09451525326571407,-0.08627480911117616,-0.09091284813165873,-0.08834561103307037,-0.08793180753607338,-0.09077222494291239,-0.09276412125747069,-0.09244082259083294,-0.09363684398492989,-0.09163395662247313,-0.08497879912957515,-0.09248165878303163,-0.010118109489699455,-0.15531768116344055,0.1902149646443111,-0.07129712858860801,0.14406863196172662,0.010822592786592259,1.0,0.06185815368539297,0.17037126626661903,0.04633782236554953
