datetime,instrument,alpha158_KMID,alpha158_KLEN,alpha158_KMID2,alpha158_KUP,alpha158_KUP2,alpha158_KLOW,alpha158_KLOW2,alpha158_KSFT,alpha158_KSFT2,alpha158_OPEN0,alpha158_HIGH0,alpha158_LOW0,alpha158_VWAP0,alpha158_ROC5,alpha158_ROC10,alpha158_ROC20,alpha158_ROC30,alpha158_ROC60,alpha158_MA5,alpha158_MA10,alpha158_MA20,alpha158_MA30,alpha158_MA60,alpha158_STD5,alpha158_STD10,alpha158_STD20,alpha158_STD30,alpha158_STD60,alpha158_BETA5,alpha158_BETA10,alpha158_BETA20,alpha158_BETA30,alpha158_BETA60,alpha158_RSQR5,alpha158_RSQR10,alpha158_RSQR20,alpha158_RSQR30,alpha158_RSQR60,alpha158_RESI5,alpha158_RESI10,alpha158_RESI20,alpha158_RESI30,alpha158_RESI60,alpha158_MAX5,alpha158_MAX10,alpha158_MAX20,alpha158_MAX30,alpha158_MAX60,alpha158_MIN5,alpha158_MIN10,alpha158_MIN20,alpha158_MIN30,alpha158_MIN60,alpha158_QTLU5,alpha158_QTLU10,alpha158_QTLU20,alpha158_QTLU30,alpha158_QTLU60,alpha158_QTLD5,alpha158_QTLD10,alpha158_QTLD20,alpha158_QTLD30,alpha158_QTLD60,alpha158_RANK5,alpha158_RANK10,alpha158_RANK20,alpha158_RANK30,alpha158_RANK60,alpha158_RSV5,alpha158_RSV10,alpha158_RSV20,alpha158_RSV30,alpha158_RSV60,alpha158_IMAX5,alpha158_IMAX10,alpha158_IMAX20,alpha158_IMAX30,alpha158_IMAX60,alpha158_IMIN5,alpha158_IMIN10,alpha158_IMIN20,alpha158_IMIN30,alpha158_IMIN60,alpha158_IMXD5,alpha158_IMXD10,alpha158_IMXD20,alpha158_IMXD30,alpha158_IMXD60,alpha158_CORR5,alpha158_CORR10,alpha158_CORR20,alpha158_CORR30,alpha158_CORR60,alpha158_CORD5,alpha158_CORD10,alpha158_CORD20,alpha158_CORD30,alpha158_CORD60,alpha158_CNTP5,alpha158_CNTP10,alpha158_CNTP20,alpha158_CNTP30,alpha158_CNTP60,alpha158_CNTN5,alpha158_CNTN10,alpha158_CNTN20,alpha158_CNTN30,alpha158_CNTN60,alpha158_CNTD5,alpha158_CNTD10,alpha158_CNTD20,alpha158_CNTD30,alpha158_CNTD60,alpha158_SUMP5,alpha158_SUMP10,alpha158_SUMP20,alpha158_SUMP30,alpha158_SUMP60,alpha158_SUMN5,alpha158_SUMN10,alpha158_SUMN20,alpha158_SUMN30,alpha158_SUMN60,alpha158_SUMD5,alpha158_SUMD10,alpha158_SUMD20,alpha158_SUMD30,alpha158_SUMD60,alpha158_VMA5,alpha158_VMA10,alpha158_VMA20,alpha158_VMA30,alpha158_VMA60,alpha158_VSTD5,alpha158_VSTD10,alpha158_VSTD20,alpha158_VSTD30,alpha158_VSTD60,alpha158_WVMA5,alpha158_WVMA10,alpha158_WVMA20,alpha158_WVMA30,alpha158_WVMA60,alpha158_VSUMP5,alpha158_VSUMP10,alpha158_VSUMP20,alpha158_VSUMP30,alpha158_VSUMP60,alpha158_VSUMN5,alpha158_VSUMN10,alpha158_VSUMN20,alpha158_VSUMN30,alpha158_VSUMN60,alpha158_VSUMD5,alpha158_VSUMD10,alpha158_VSUMD20,alpha158_VSUMD30,alpha158_VSUMD60
2021-05-18,SH600000,0.0039292956,0.007858591,0.5,0.0009823239,0.125,0.0029469717,0.375,0.0058939434,0.75,0.99608606,1.0009785,0.99315065,0.99738216,0.98336005,1.0313092,1.0205809,1.0753175,1.0459787,0.9947307,0.98835933,1.005043,1.0182382,1.0370287,0.0056457194,0.008481727,0.020038327,0.025871515,0.028903143,0.0031309375,0.002132404,-0.002560847,-0.0026247718,-0.0012419197,0.7688653,0.57940435,0.5716265,0.79770285,0.5631145,-0.0009925566,0.0020448368,0.019285003,0.019820997,-0.00039200793,1.0068792,1.0068792,1.0411214,1.0772793,1.0998313,0.9794731,0.9667312,0.9667312,0.9667312,0.9667312,0.999241,0.9974748,1.0281564,1.0423003,1.0630127,0.98963654,0.98296595,0.9865129,0.98982626,1.0072252,1.0,1.0,0.5,0.33333334,0.16666667,0.74898857,0.828653,0.44722095,0.30094427,0.24995337,0.8,0.9,0.1,0.033333335,0.3,0.4,0.4,0.7,0.8,0.9,0.4,0.5,-0.6,-0.76666665,-0.6,-0.55864197,-0.57379895,-0.43074128,-0.15652218,0.37493372,0.45362586,-0.8186243,-0.46038002,-0.35000253,-0.09796943,0.8,0.6,0.5,0.43333334,0.41666666,0.2,0.4,0.45,0.53333336,0.55,0.6,0.2,0.05,-0.1,-0.13333334,0.8701313,0.3430872,0.4461011,0.36590448,0.46639645,0.12986869,0.6569128,0.5538989,0.6340955,0.53360355,0.7402626,-0.31382558,-0.10779779,-0.268191,-0.0672071,2.2244153,3.1728106,2.580335,2.5886004,3.464736,0.6939714,1.9075768,1.488132,1.2393023,1.6973654,0.8864788,2.1897035,2.2736552,2.1214554,1.6601288,0.23307773,0.44941178,0.4620204,0.46044508,0.4686684,0.76692224,0.5505882,0.5379796,0.53955495,0.5313316,-0.53384453,-0.10117641,-0.07595923,-0.07910987,-0.062663205
2021-05-19,SH600000,-0.0068694837,0.012757612,-0.53846157,0.0009813547,0.07692308,0.004906774,0.3846154,-0.0029440643,-0.23076923,1.006917,1.0079051,0.9950593,0.99939865,1.0,0.993072,1.0414947,1.0760612,1.0701652,1.0045549,0.9988134,1.0128943,1.0257591,1.0461011,0.0057014776,0.008390158,0.019486792,0.024997998,0.029657586,0.00088443095,0.0019194002,-0.002381156,-0.0025038142,-0.0012928735,0.06015795,0.47973588,0.5225923,0.77749103,0.57961595,-0.0063237185,-0.0074507026,0.009726653,0.010546146,-0.007961371,1.0168234,1.0168234,1.0514036,1.0820116,1.1106935,0.9891466,0.97627884,0.97627884,0.97627884,0.97627884,1.0091097,1.007326,1.0320313,1.0476269,1.0735112,0.9994104,0.99267393,0.99625593,0.999602,1.0144163,0.4,0.65,0.375,0.25,0.125,0.3921477,0.585064,0.31575686,0.22435021,0.17647763,0.6,0.8,0.05,0.033333335,0.28333333,0.2,0.3,0.65,0.76666665,0.8833333,0.4,0.5,-0.6,-0.73333335,-0.6,-0.29078913,-0.5973072,-0.3595826,-0.12712966,0.388365,-0.41265762,-0.37769818,-0.45296714,-0.37783474,-0.11867286,0.6,0.6,0.45,0.43333334,0.4,0.4,0.4,0.5,0.53333336,0.56666666,0.2,0.2,-0.05,-0.1,-0.16666667,0.5,0.555687,0.39185566,0.36590448,0.44892702,0.5,0.444313,0.60814434,0.6340955,0.551073,0.0,0.111374035,-0.21628867,-0.268191,-0.102146,1.2955043,1.636176,1.6768106,1.6673131,2.194864,0.44607097,0.5323682,0.9747565,0.81802034,1.0631319,0.894992,0.5646548,2.284547,2.1404376,1.7046154,0.24182847,0.16605753,0.49587038,0.48443058,0.45755282,0.7581715,0.8339425,0.50412965,0.51556945,0.54244715,-0.51634306,-0.66788495,-0.00825925,-0.03113886,-0.08489434
2021-05-20,SH600000,0.005940615,0.015841521,0.37500283,0.001980145,0.12499716,0.007920761,0.5,0.01188123,0.75000566,0.9940945,1.0019685,0.9862205,0.9949056,0.9930994,0.9940537,1.0413302,1.0590221,1.079724,1.0019528,0.9954485,1.0068125,1.0197254,1.0406255,0.00399857,0.008503894,0.017915333,0.024168722,0.029605258,-0.0014755508,0.0021391434,-0.001986172,-0.002376399,-0.001292509,0.34043872,0.58003676,0.43018183,0.74926084,0.5813388,0.0009983857,-0.0050746743,0.012056135,0.014732348,-0.002496433,1.0127925,1.0127925,1.0452671,1.0649275,1.1062905,0.9862205,0.97240865,0.97240865,0.97240865,0.97240865,1.0051094,1.0033329,1.0265746,1.0422846,1.064161,0.99920714,0.9887388,0.9923066,0.9956394,1.008222,0.4,0.7,0.45,0.3,0.15,0.51857215,0.683227,0.3786978,0.29822415,0.20608735,0.4,0.7,0.1,0.2,0.26666668,1.0,0.2,0.6,0.73333335,0.8666667,-0.6,0.5,-0.5,-0.53333336,-0.6,-0.0336155,-0.624419,-0.4080566,-0.16902763,0.38124493,-0.35470802,-0.27332282,-0.46956548,-0.36022747,-0.11126242,0.8,0.6,0.45,0.46666667,0.4,0.2,0.4,0.5,0.5,0.56666666,0.6,0.2,-0.05,-0.033333335,-0.16666667,0.6298337,0.54873633,0.39185566,0.39216754,0.44088832,0.37016627,0.45126367,0.60814434,0.60783243,0.5591117,0.25966743,0.09747269,-0.21628867,-0.2156649,-0.11822337,1.0047091,1.2805083,1.3659365,1.350775,1.7741116,0.33853325,0.4316312,0.8107554,0.6740386,0.85797846,0.8927853,0.62334865,2.2943156,2.2225103,1.7505032,0.36972818,0.3726155,0.48267367,0.4742924,0.46709305,0.63027185,0.6273845,0.51732635,0.5257076,0.53290695,-0.26054367,-0.25476903,-0.03465268,-0.05141519,-0.06581393
2021-05-21,SH600000,-0.0107843205,0.014705917,-0.7333321,0.0019607532,0.13333091,0.0019608424,0.13333698,-0.010784232,-0.7333261,1.0109019,1.012884,0.9980178,1.0041379,1.0099053,0.9940124,1.0405824,1.0604672,1.0614282,1.0069338,1.0029643,1.0117793,1.0247954,1.0468324,0.005561384,0.008111442,0.017129136,0.023954077,0.030386237,-0.0029716163,0.0014681154,-0.001774487,-0.0023337747,-0.0013569398,0.7137724,0.30028635,0.37561488,0.735632,0.60822904,-0.0009905237,-0.009570718,0.005078374,0.009044265,-0.006802748,1.01983,1.01983,1.0525302,1.0723271,1.1139776,0.9930733,0.9791655,0.9791655,0.9791655,0.9791655,1.0120934,1.0103046,1.023359,1.0487581,1.0715553,1.0023655,0.99920166,0.99920166,1.0007688,1.01267,0.2,0.35,0.275,0.18333334,0.09166667,0.2588785,0.5123521,0.28398558,0.22363836,0.15454495,0.2,0.6,0.05,0.16666667,0.25,0.8,0.1,0.55,0.7,0.85,-0.6,0.5,-0.5,-0.53333336,-0.6,-0.012401122,-0.48624447,-0.3204628,-0.09556353,0.40324363,-0.34475866,-0.14333175,-0.4908031,-0.37299398,-0.10896532,0.6,0.6,0.45,0.46666667,0.4,0.4,0.4,0.5,0.5,0.56666666,0.2,0.2,-0.05,-0.033333335,-0.16666667,0.29192746,0.54873633,0.39397475,0.39070025,0.45347667,0.70807254,0.45126367,0.6060252,0.6092998,0.54652333,-0.41614506,0.09747269,-0.21205048,-0.21859953,-0.093046695,1.1093708,1.4308883,1.6878861,1.6644267,2.1366422,0.3506972,0.44475305,1.0037428,0.8380138,1.0297819,0.6948151,0.64262724,2.2994099,2.2211425,1.820455,0.31551477,0.27371722,0.49899232,0.49526027,0.46293476,0.6844852,0.7262828,0.5010077,0.50473976,0.5370652,-0.36897042,-0.45256555,-0.002015336,-0.009479475,-0.074130446
2021-05-24,SH600000,0.0009920477,0.00892861,0.11110887,0.004960329,0.55555445,0.0029762334,0.3333367,-0.0009920477,-0.11110887,0.99900895,1.0049554,0.99603564,0.9992615,1.0119013,0.9861028,1.048566,1.0555145,1.0683767,1.0045536,1.0043539,1.0093509,1.0229449,1.0456928,0.0054495195,0.0057477267,0.014942514,0.023641406,0.030843312,-0.0028681206,0.00018234082,-0.0013619195,-0.00228189,-0.0013971986,0.69249785,0.009225439,0.29075256,0.7220122,0.6258845,0.001182734,-0.005174449,0.0035872797,0.010142422,-0.0044754986,1.0138533,1.01983,1.0505564,1.0723271,1.1139776,0.9930733,0.98114246,0.9791655,0.9791655,0.9791655,1.0081313,1.0103046,1.0184063,1.048566,1.0715553,1.0,1.0,0.99920166,1.0,1.011502,0.3,0.3,0.3,0.2,0.1,0.33333623,0.48743254,0.2918373,0.22363836,0.15454495,0.2,0.5,0.05,0.13333334,0.23333333,0.6,0.1,0.5,0.6666667,0.8333333,-0.4,0.4,-0.45,-0.53333336,-0.6,-0.3893903,-0.1059689,-0.32446405,-0.08134786,0.42342556,-0.39855692,-0.19240092,-0.5376242,-0.37541842,-0.10409496,0.4,0.6,0.4,0.46666667,0.38333333,0.4,0.3,0.5,0.46666667,0.56666666,0.0,0.3,-0.1,0.0,-0.18333334,0.22711904,0.6298348,0.36759382,0.3978232,0.44766325,0.772881,0.37016523,0.6324062,0.6021768,0.55233675,-0.5457619,0.25966954,-0.26481235,-0.20435354,-0.10467351,1.1556748,1.5796063,2.007299,1.9722501,2.5504987,0.26273295,0.48985162,1.243871,1.0305729,1.2567412,0.9407412,0.7795688,2.3681188,2.263694,1.8461804,0.2939973,0.29097354,0.47276857,0.46506563,0.47321877,0.7060027,0.70902646,0.52723145,0.5349344,0.52678126,-0.41200545,-0.41805288,-0.054462865,-0.06986876,-0.05356247
2021-05-25,SH600000,0.021782143,0.026732692,0.81481296,0.0009901098,0.03703741,0.003960439,0.14814964,0.024752473,0.9259252,0.9786822,1.000969,0.9748062,0.9918863,0.9903152,0.9738364,1.0106968,1.0329576,1.0271755,0.9841284,0.98461264,0.98634726,0.99907494,1.021962,0.009299867,0.0072520804,0.013869211,0.022271056,0.030287798,0.003194563,0.00061631075,-0.0007681822,-0.0020061159,-0.0013947733,0.2949915,0.06620422,0.1073725,0.6288284,0.6468024,0.00948248,0.0126139615,0.020950487,0.03001377,0.019183746,1.000969,1.000969,1.0222902,1.0484564,1.0891796,0.97096676,0.9699871,0.95736855,0.95736855,0.95736855,0.9876265,0.9895635,0.9957358,1.0221018,1.0477017,0.9777393,0.9777393,0.9769587,0.9777393,0.9889853,1.0,1.0,0.9,0.6,0.3,0.9677023,0.9687236,0.6566596,0.46802568,0.32342845,1.0,1.0,0.25,0.1,0.21666667,0.4,0.2,0.45,0.6333333,0.81666666,0.6,0.8,-0.2,-0.53333336,-0.6,0.9879896,0.43241385,-0.26697508,-0.07844028,0.41289505,0.7834817,0.61877054,-0.24429715,-0.13980982,-0.016483678,0.4,0.6,0.45,0.46666667,0.4,0.4,0.3,0.45,0.46666667,0.55,0.0,0.3,0.0,0.0,-0.15,0.6135587,0.701559,0.47140646,0.44256923,0.47888586,0.38644126,0.29844102,0.52859354,0.55743074,0.5211141,0.22711745,0.40311798,-0.05718706,-0.11486154,-0.042228267,0.50975275,0.5364531,0.64825076,0.62977713,0.79040766,0.27969143,0.22198832,0.39626682,0.3287143,0.3873191,1.5069488,1.4751176,2.2078216,2.0818589,1.8439604,0.85169417,0.63382363,0.53730136,0.5293122,0.49172223,0.14830582,0.36617637,0.4626986,0.4706878,0.5082778,0.7033884,0.2676473,0.07460278,0.058624364,-0.016555563
2021-05-26,SH600000,0.0038797439,0.013579059,0.28571522,0.0067895297,0.5,0.0029097858,0.21428479,0.0,0.0,0.99613523,1.0067633,0.9932367,0.99982196,0.97780335,0.97780335,1.0077832,1.0232055,1.0435283,0.98573077,0.98399395,0.9831147,0.99542135,1.0182905,0.012075436,0.009053845,0.013205486,0.02163023,0.030124394,0.005880653,0.0013439376,-0.00014695134,-0.0017895029,-0.00138038,0.59290546,0.20197777,0.004334174,0.53044975,0.6404135,0.0025079444,0.009958344,0.01828132,0.030526455,0.022430653,1.0067633,1.0067633,1.0193433,1.045434,1.0860398,0.9681677,0.96719086,0.95460874,0.95460874,0.95460874,0.99769384,0.98939174,0.9928654,1.0183771,1.0431248,0.97492075,0.97492075,0.97414243,0.97492075,0.98613435,1.0,1.0,0.95,0.6333333,0.31666666,0.8247651,0.8290908,0.7011911,0.49976492,0.3453618,1.0,1.0,0.2,0.06666667,0.2,0.2,0.1,0.4,0.6,0.8,0.8,0.9,-0.2,-0.53333336,-0.6,0.93706524,0.578835,-0.14018074,-0.06403664,0.40177065,0.93382865,0.59864444,-0.2531674,-0.14991742,-0.013513334,0.6,0.6,0.5,0.5,0.4,0.2,0.3,0.45,0.43333334,0.55,0.4,0.3,0.05,0.06666667,-0.15,0.8104843,0.6824647,0.47945216,0.45888665,0.46519136,0.18951574,0.31753528,0.52054787,0.5411134,0.53480864,0.6209685,0.36492944,-0.041095674,-0.08222672,-0.06961728,0.7926922,0.7412002,0.9165578,0.87367606,1.0735431,0.3897464,0.3090692,0.5340233,0.45047453,0.5263995,1.6171432,1.5783776,2.1792254,2.0941305,1.8987583,0.64232755,0.5110675,0.53320307,0.5139033,0.4872118,0.35767245,0.4889325,0.46679693,0.48609668,0.5127882,0.28465512,0.02213503,0.06640614,0.027806642,-0.025576405
2021-05-27,SH600000,-0.0029069616,0.01647287,-0.17646964,0.010658948,0.6470607,0.0029069616,0.17646964,-0.010658948,-0.6470607,1.0029154,1.0136055,0.99708456,1.0021107,0.98738766,0.9805741,1.0009423,1.042766,1.0242825,0.99396926,0.9916425,0.98876846,0.999768,1.0237907,0.01239874,0.009014831,0.013238382,0.020289412,0.030459644,0.0064076507,0.0013051659,0.00020344791,-0.001520874,-0.0014279017,0.6677017,0.19214442,0.008266178,0.43546098,0.67026544,-0.006784568,0.0024842499,0.009298764,0.022284627,0.018332394,1.0136055,1.0136055,1.0252542,1.0514963,1.0923375,0.9766868,0.97378194,0.9601443,0.9601443,0.9601443,1.0034792,1.0005798,0.99843436,1.0211511,1.0491737,0.9805741,0.9828936,0.9797913,0.9805741,0.9918527,0.6,0.8,0.85,0.56666666,0.28333333,0.63147515,0.6583563,0.6121295,0.43628743,0.30149576,1.0,1.0,0.15,0.033333335,0.18333334,0.4,0.5,0.35,0.56666666,0.78333336,0.6,0.5,-0.2,-0.53333336,-0.6,0.9394096,0.7248293,-0.12978931,-0.11504828,0.40411815,0.9094467,0.5884116,-0.21144947,-0.17602445,-0.017827325,0.4,0.6,0.5,0.46666667,0.4,0.4,0.3,0.45,0.46666667,0.55,0.0,0.3,0.05,0.0,-0.15,0.6666667,0.6515835,0.4974339,0.4225316,0.48007613,0.33333334,0.34841654,0.5025661,0.5774684,0.51992387,0.33333334,0.30316693,-0.005132204,-0.15493679,-0.039847743,0.901233,0.79213494,0.97347033,0.91955537,1.1231524,0.4058927,0.331644,0.5637507,0.47489345,0.5522053,1.4804449,1.4917281,2.2254074,2.147897,1.9592621,0.5956534,0.5183082,0.5065143,0.49565578,0.4877641,0.40434662,0.48169178,0.49348572,0.5043442,0.5122359,0.19130678,0.036616474,0.013028588,-0.008688465,-0.024471818
2021-05-28,SH600000,0.0019361603,0.010648529,0.18182419,0.00096799206,0.090903826,0.007744377,0.727272,0.008712545,0.81819236,0.99806756,1.0009661,0.99033815,0.9952496,0.97492075,0.98457766,0.9922889,1.0396367,1.0222687,0.99325454,0.9874676,0.98345345,0.9926828,1.0175171,0.010523928,0.0099749155,0.013553505,0.018290874,0.030365784,0.00472759,0.001975505,0.00058975705,-0.0011587135,-0.0014415696,0.5045031,0.35954168,0.06626911,0.31101757,0.68738824,-0.0027097093,0.0036426643,0.010943877,0.024118548,0.025009265,1.0077617,1.0077617,1.0193433,1.045428,1.0860398,0.9710558,0.9681677,0.95460874,0.95460874,0.95460874,1.0,0.99769384,0.9948112,1.0091237,1.0431248,0.9903719,0.97722685,0.97414243,0.97492075,0.98613435,0.9,0.95,0.925,0.68333334,0.34166667,0.78854436,0.8039685,0.7011911,0.4997973,0.3453618,0.8,0.9,0.1,0.033333335,0.16666667,0.2,0.4,0.3,0.53333336,0.76666665,0.6,0.5,-0.2,-0.5,-0.6,0.71513957,0.6475637,-0.12347941,-0.17454296,0.40918684,0.84657156,0.5641374,-0.24051733,-0.18552165,-0.019476328,0.6,0.6,0.55,0.46666667,0.4,0.2,0.3,0.4,0.46666667,0.55,0.4,0.3,0.15,0.0,-0.15,0.84251946,0.6289158,0.5207928,0.42853448,0.4816791,0.15748052,0.37108418,0.47920722,0.5714655,0.5183209,0.685039,0.2578316,0.041585535,-0.14293101,-0.036641788,1.390871,1.1543057,1.478843,1.3663976,1.6805959,0.5774216,0.49776942,0.8379117,0.71754533,0.8357192,1.4778565,1.6197346,2.2023442,2.1405814,1.9596776,0.5305433,0.45622826,0.5110631,0.48445228,0.49252865,0.46945667,0.54377174,0.48893693,0.51554775,0.5074713,0.061086662,-0.0875435,0.02212615,-0.031095456,-0.0149427
2021-05-31,SH600000,-0.006769794,0.011605424,-0.58333015,0.0,0.0,0.00483563,0.41666982,-0.001934164,-0.16666035,1.0068159,1.0068159,0.99513143,0.99771065,0.9824969,0.99418986,0.998039,1.0311569,1.019464,1.0044738,0.99572223,0.99119395,0.9993584,1.0250999,0.003472289,0.01015868,0.013718204,0.017493969,0.030768722,-0.0009731865,0.0021924542,0.0008311695,-0.00095814164,-0.0015045534,0.19638143,0.42697057,0.1284851,0.2324794,0.729283,-0.002527416,-0.0055882917,0.0009099351,0.014534625,0.019284498,1.015593,1.015593,1.0272646,1.0360552,1.0944794,0.9795495,0.97569144,0.962027,0.962027,0.962027,1.007771,1.0054469,1.0025419,1.0156147,1.051231,1.0015687,0.9848209,0.9817125,0.9824969,0.99379766,0.2,0.6,0.75,0.55,0.275,0.56738293,0.60921305,0.5820718,0.512953,0.28669125,0.6,0.8,0.05,0.1,0.15,0.2,0.3,0.25,0.5,0.75,0.4,0.5,-0.2,-0.4,-0.6,0.108204566,0.6631509,-0.12366084,-0.19287951,0.4205392,0.74988675,0.531644,-0.23628977,-0.20356834,-0.013064521,0.6,0.5,0.55,0.46666667,0.4,0.4,0.4,0.4,0.46666667,0.55,0.2,0.1,0.15,0.0,-0.15,0.6959352,0.5439561,0.50508875,0.44244713,0.48403242,0.30406484,0.4560439,0.49491128,0.5575529,0.51596755,0.39187032,0.087912194,0.010177449,-0.11510578,-0.031935148,1.3652445,1.0473922,1.3757803,1.2612298,1.5437435,0.43925324,0.4585127,0.77663827,0.66805524,0.7770811,1.2474153,1.5066552,2.1643167,2.1943758,1.9815533,0.5720102,0.46981335,0.5022804,0.49272764,0.48591164,0.42798978,0.53018665,0.4977196,0.50727236,0.5140884,0.14402042,-0.06037333,0.0045608263,-0.014544709,-0.028176738
2021-06-01,SH600000,-0.0039101164,0.007820143,-0.50000566,0.0029325206,0.37499574,0.0009775069,0.12499858,-0.00586513,-0.75000286,1.0039254,1.0068696,0.99901867,1.0011532,1.0127361,1.0029279,1.0343288,1.023569,1.0716586,1.0097936,1.003228,0.99724054,1.0063998,1.0319341,0.006493925,0.010298768,0.011056834,0.01739935,0.03088026,-0.0033304116,0.0019780593,0.001411082,-0.00089901284,-0.0015053404,0.6575387,0.33815792,0.57004744,0.20690332,0.72478205,-0.0031328043,-0.012129234,-0.010645834,0.006635906,0.012473436,1.0235472,1.0235472,1.0235472,1.0441695,1.1030514,0.99901867,0.98333305,0.96956164,0.96956164,0.96956164,1.015664,1.0133216,1.0082272,1.023569,1.0563169,1.0062656,0.99253404,0.9894013,0.9901918,1.0,0.2,0.5,0.625,0.41666666,0.20833333,0.040008295,0.41445535,0.56382436,0.4079774,0.22802003,0.4,0.7,0.85,0.06666667,0.13333334,1.0,0.2,0.2,0.46666667,0.73333335,-0.6,0.5,0.65,-0.4,-0.6,0.13436389,0.75987864,-0.17562816,-0.21355072,0.40258628,-0.9838098,0.57473016,-0.3215509,-0.20176955,-0.06347578,0.4,0.4,0.5,0.46666667,0.38333333,0.6,0.5,0.45,0.46666667,0.56666666,-0.2,-0.1,0.05,0.0,-0.18333334,0.28985593,0.48007938,0.40109658,0.45552492,0.43799874,0.7101441,0.51992065,0.5989034,0.5444751,0.5620013,-0.42028815,-0.039841253,-0.19780685,-0.08895017,-0.12400254,1.0543449,0.98615974,1.2163428,1.1129922,1.3447717,0.21491136,0.3720802,0.692551,0.5940252,0.67010856,0.27940768,1.3450905,2.3219135,2.2547472,2.0618036,0.1514393,0.5888798,0.49240646,0.4902126,0.47236422,0.8485607,0.4111202,0.5075936,0.5097874,0.5276358,-0.69712144,0.17775959,-0.0151870875,-0.019574814,-0.055271592
2021-06-02,SH600000,0.0009794375,0.009794375,0.1,0.0009794375,0.1,0.0078355,0.8,0.0078355,0.8,0.99902153,1.0009785,0.9911937,0.99532616,1.0126989,0.99022037,0.98336005,1.0313092,1.064589,1.004306,1.0012772,0.9951613,1.0024182,1.027845,0.006083844,0.0096491715,0.010778303,0.01653838,0.030650731,-0.0029338803,0.0012840413,0.0013147749,-0.00072667043,-0.0014879048,0.5813914,0.16232648,0.52079886,0.14962038,0.7187344,0.0015618292,-0.007055361,-0.0076516364,0.008118599,0.016048128,1.0205591,1.0205591,1.0205591,1.0411214,1.0998313,0.9911937,0.9804624,0.9667312,0.9667312,0.9667312,1.008028,1.0103635,1.005284,1.0142753,1.0528389,0.9994161,0.9927894,0.9873011,0.9873011,0.9970807,0.4,0.5,0.725,0.51666665,0.25833333,0.29988727,0.48726258,0.61805886,0.44722095,0.24995337,0.2,0.6,0.8,0.033333335,0.11666667,1.0,0.1,0.15,0.43333334,0.71666664,-0.8,0.5,0.65,-0.4,-0.6,-0.11030483,0.734759,-0.04870756,-0.18560578,0.3994352,-0.9436496,0.69202316,0.300162,-0.1827312,-0.068459295,0.4,0.5,0.55,0.46666667,0.4,0.6,0.4,0.4,0.46666667,0.55,-0.2,0.1,0.15,0.0,-0.15,0.28985593,0.5736265,0.5649943,0.4389412,0.44385237,0.7101441,0.42637348,0.43500572,0.5610588,0.55614763,-0.42028815,0.14725302,0.12998857,-0.122117594,-0.11229526,1.1254262,1.1709515,1.2538594,1.303628,1.5533968,0.19865434,0.4228901,0.42609742,0.69291633,0.7834875,0.37212396,1.4349656,1.1039276,2.290164,2.0714936,0.21602026,0.5264268,0.3084526,0.5026083,0.48435375,0.7839797,0.4735732,0.6915474,0.49739167,0.5156462,-0.5679595,0.052853595,-0.38309476,0.005216647,-0.031292494
2021-06-03,SH600000,0.001958844,0.013711997,0.14285621,0.008814842,0.64285624,0.0029383106,0.21428756,-0.003917688,-0.28571242,0.99804497,1.0087976,0.9951124,1.0021222,1.005906,0.9932191,0.98731315,1.0342691,1.0616114,1.0021728,1.0010062,0.99485236,1.0003257,1.025844,0.0060318513,0.009317501,0.010713467,0.015317434,0.030469606,-0.0028363133,0.0007909939,0.0012871048,-0.000509238,-0.0014716627,0.55277354,0.06606308,0.50516796,0.08565865,0.7115128,0.0034998236,-0.0045656683,-0.0070798406,0.007058281,0.017570093,1.0127164,1.0195918,1.0195918,1.0381793,1.0987889,0.99025416,0.982455,0.9658148,0.9658148,0.9658148,1.0054977,1.0094057,1.004331,1.011739,1.0510827,0.9984688,0.9941815,0.9863653,0.9863653,0.9961356,0.6,0.5,0.75,0.56666666,0.28333333,0.4338754,0.47244292,0.63568467,0.4724027,0.2570815,0.2,0.5,0.75,0.06666667,0.1,0.8,0.2,0.1,0.4,0.7,-0.6,0.3,0.65,-0.33333334,-0.6,-0.5031882,0.70282775,0.0034853667,-0.23070607,0.3860268,-0.48817044,0.6752024,0.36294806,-0.19012685,-0.06653513,0.6,0.5,0.55,0.46666667,0.41666666,0.4,0.4,0.4,0.46666667,0.53333336,0.2,0.1,0.15,0.0,-0.11666667,0.38328585,0.5535097,0.55117637,0.43231574,0.4462947,0.6167142,0.4464903,0.44882363,0.5676843,0.55370533,-0.23342831,0.10701944,0.10235276,-0.13536854,-0.10741064,0.7725174,0.8352908,0.8513825,0.8953284,1.0589644,0.13768752,0.292424,0.28509453,0.4754435,0.53576815,0.60481316,1.4891014,1.1655762,2.3121905,2.076348,0.50194514,0.56271803,0.48111075,0.5018193,0.49221137,0.49805486,0.43728197,0.51888925,0.4981807,0.50778866,0.0038902885,0.12543607,-0.03777847,0.0036386014,-0.015577271
