batch_id,source_stage,system,factor,status,output_file_count,failure_count,output_dir
batch_007,remaining138,jqfactor_analyzer,alpha158_IMXD20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/jqfactor_analyzer/alpha158_IMXD20
batch_007,remaining138,jqfactor_analyzer,alpha158_IMXD30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/jqfactor_analyzer/alpha158_IMXD30
batch_007,remaining138,jqfactor_analyzer,alpha158_IMXD60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/jqfactor_analyzer/alpha158_IMXD60
batch_007,remaining138,jqfactor_analyzer,alpha158_CORR5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/jqfactor_analyzer/alpha158_CORR5
batch_007,remaining138,jqfactor_analyzer,alpha158_CORR10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/jqfactor_analyzer/alpha158_CORR10
batch_007,remaining138,qlib_eval,alpha158_IMIN20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMIN20
batch_007,remaining138,qlib_eval,alpha158_IMIN30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMIN30
batch_007,remaining138,qlib_eval,alpha158_IMIN60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMIN60
batch_007,remaining138,qlib_eval,alpha158_IMXD5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMXD5
batch_007,remaining138,qlib_eval,alpha158_IMXD10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMXD10
batch_007,remaining138,qlib_eval,alpha158_IMXD20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMXD20
batch_007,remaining138,qlib_eval,alpha158_IMXD30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMXD30
batch_007,remaining138,qlib_eval,alpha158_IMXD60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_IMXD60
batch_007,remaining138,qlib_eval,alpha158_CORR5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_CORR5
batch_007,remaining138,qlib_eval,alpha158_CORR10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/qlib_eval/alpha158_CORR10
batch_008,remaining138,alphalens_reloaded,alpha158_CORR20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR20
batch_008,remaining138,alphalens_reloaded,alpha158_CORR30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR30
batch_008,remaining138,alphalens_reloaded,alpha158_CORR60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR60
batch_008,remaining138,alphalens_reloaded,alpha158_CORD5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD5
batch_008,remaining138,alphalens_reloaded,alpha158_CORD10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD10
batch_008,remaining138,alphalens_reloaded,alpha158_CORD20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD20
batch_008,remaining138,alphalens_reloaded,alpha158_CORD30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD30
batch_008,remaining138,alphalens_reloaded,alpha158_CORD60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD60
batch_008,remaining138,alphalens_reloaded,alpha158_CNTP5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CNTP5
batch_008,remaining138,alphalens_reloaded,alpha158_CNTP10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CNTP10
batch_008,remaining138,jqfactor_analyzer,alpha158_CORR20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORR20
batch_008,remaining138,jqfactor_analyzer,alpha158_CORR30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORR30
batch_008,remaining138,jqfactor_analyzer,alpha158_CORR60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORR60
batch_008,remaining138,jqfactor_analyzer,alpha158_CORD5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORD5
batch_008,remaining138,jqfactor_analyzer,alpha158_CORD10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORD10
batch_008,remaining138,jqfactor_analyzer,alpha158_CORD20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORD20
batch_008,remaining138,jqfactor_analyzer,alpha158_CORD30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORD30
batch_008,remaining138,jqfactor_analyzer,alpha158_CORD60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CORD60
batch_008,remaining138,jqfactor_analyzer,alpha158_CNTP5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CNTP5
batch_008,remaining138,jqfactor_analyzer,alpha158_CNTP10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/jqfactor_analyzer/alpha158_CNTP10
batch_008,remaining138,qlib_eval,alpha158_CORR20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORR20
batch_008,remaining138,qlib_eval,alpha158_CORR30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORR30
batch_008,remaining138,qlib_eval,alpha158_CORR60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORR60
batch_008,remaining138,qlib_eval,alpha158_CORD5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORD5
batch_008,remaining138,qlib_eval,alpha158_CORD10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORD10
batch_008,remaining138,qlib_eval,alpha158_CORD20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORD20
batch_008,remaining138,qlib_eval,alpha158_CORD30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORD30
batch_008,remaining138,qlib_eval,alpha158_CORD60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CORD60
batch_008,remaining138,qlib_eval,alpha158_CNTP5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CNTP5
batch_008,remaining138,qlib_eval,alpha158_CNTP10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/qlib_eval/alpha158_CNTP10
batch_009,remaining138,alphalens_reloaded,alpha158_CNTP20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP20
batch_009,remaining138,alphalens_reloaded,alpha158_CNTP30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP30
batch_009,remaining138,alphalens_reloaded,alpha158_CNTP60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP60
batch_009,remaining138,alphalens_reloaded,alpha158_CNTN5,partial_pass,7,1,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN5
batch_009,remaining138,alphalens_reloaded,alpha158_CNTN10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN10
batch_009,remaining138,alphalens_reloaded,alpha158_CNTN20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN20
batch_009,remaining138,alphalens_reloaded,alpha158_CNTN30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN30
batch_009,remaining138,alphalens_reloaded,alpha158_CNTN60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN60
batch_009,remaining138,alphalens_reloaded,alpha158_CNTD5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTD5
batch_009,remaining138,alphalens_reloaded,alpha158_CNTD10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTD10
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTP20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTP20
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTP30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTP30
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTP60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTP60
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTN5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTN5
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTN10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTN10
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTN20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTN20
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTN30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTN30
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTN60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTN60
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTD5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTD5
batch_009,remaining138,jqfactor_analyzer,alpha158_CNTD10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/jqfactor_analyzer/alpha158_CNTD10
batch_009,remaining138,qlib_eval,alpha158_CNTP20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTP20
batch_009,remaining138,qlib_eval,alpha158_CNTP30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTP30
batch_009,remaining138,qlib_eval,alpha158_CNTP60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTP60
batch_009,remaining138,qlib_eval,alpha158_CNTN5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTN5
batch_009,remaining138,qlib_eval,alpha158_CNTN10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTN10
batch_009,remaining138,qlib_eval,alpha158_CNTN20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTN20
batch_009,remaining138,qlib_eval,alpha158_CNTN30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTN30
batch_009,remaining138,qlib_eval,alpha158_CNTN60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTN60
batch_009,remaining138,qlib_eval,alpha158_CNTD5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTD5
batch_009,remaining138,qlib_eval,alpha158_CNTD10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/qlib_eval/alpha158_CNTD10
batch_010,remaining138,alphalens_reloaded,alpha158_CNTD20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_CNTD20
batch_010,remaining138,alphalens_reloaded,alpha158_CNTD30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_CNTD30
batch_010,remaining138,alphalens_reloaded,alpha158_CNTD60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_CNTD60
batch_010,remaining138,alphalens_reloaded,alpha158_SUMP5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMP5
batch_010,remaining138,alphalens_reloaded,alpha158_SUMP10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMP10
batch_010,remaining138,alphalens_reloaded,alpha158_SUMP20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMP20
batch_010,remaining138,alphalens_reloaded,alpha158_SUMP30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMP30
batch_010,remaining138,alphalens_reloaded,alpha158_SUMP60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMP60
batch_010,remaining138,alphalens_reloaded,alpha158_SUMN5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMN5
batch_010,remaining138,alphalens_reloaded,alpha158_SUMN10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/alphalens_reloaded/alpha158_SUMN10
batch_010,remaining138,jqfactor_analyzer,alpha158_CNTD20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_CNTD20
batch_010,remaining138,jqfactor_analyzer,alpha158_CNTD30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_CNTD30
batch_010,remaining138,jqfactor_analyzer,alpha158_CNTD60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_CNTD60
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMP5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMP5
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMP10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMP10
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMP20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMP20
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMP30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMP30
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMP60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMP60
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMN5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMN5
batch_010,remaining138,jqfactor_analyzer,alpha158_SUMN10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/jqfactor_analyzer/alpha158_SUMN10
batch_010,remaining138,qlib_eval,alpha158_CNTD20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_CNTD20
batch_010,remaining138,qlib_eval,alpha158_CNTD30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_CNTD30
batch_010,remaining138,qlib_eval,alpha158_CNTD60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_CNTD60
batch_010,remaining138,qlib_eval,alpha158_SUMP5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMP5
batch_010,remaining138,qlib_eval,alpha158_SUMP10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMP10
batch_010,remaining138,qlib_eval,alpha158_SUMP20,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMP20
batch_010,remaining138,qlib_eval,alpha158_SUMP30,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMP30
batch_010,remaining138,qlib_eval,alpha158_SUMP60,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMP60
batch_010,remaining138,qlib_eval,alpha158_SUMN5,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMN5
batch_010,remaining138,qlib_eval,alpha158_SUMN10,pass,4,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_010/qlib_eval/alpha158_SUMN10
batch_011,remaining138,alphalens_reloaded,alpha158_SUMN20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMN20
batch_011,remaining138,alphalens_reloaded,alpha158_SUMN30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMN30
batch_011,remaining138,alphalens_reloaded,alpha158_SUMN60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMN60
batch_011,remaining138,alphalens_reloaded,alpha158_SUMD5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMD5
batch_011,remaining138,alphalens_reloaded,alpha158_SUMD10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMD10
batch_011,remaining138,alphalens_reloaded,alpha158_SUMD20,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMD20
batch_011,remaining138,alphalens_reloaded,alpha158_SUMD30,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMD30
batch_011,remaining138,alphalens_reloaded,alpha158_SUMD60,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_SUMD60
batch_011,remaining138,alphalens_reloaded,alpha158_VMA5,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_VMA5
batch_011,remaining138,alphalens_reloaded,alpha158_VMA10,pass,8,0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/alphalens_reloaded/alpha158_VMA10
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMN20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMN20
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMN30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMN30
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMN60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMN60
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMD5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMD5
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMD10,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMD10
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMD20,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMD20
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMD30,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMD30
batch_011,remaining138,jqfactor_analyzer,alpha158_SUMD60,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_SUMD60
batch_011,remaining138,jqfactor_analyzer,alpha158_VMA5,partial_pass,5,2,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_011/jqfactor_analyzer/alpha158_VMA5
