system,factor,return_mode,group_dimension,group,horizon,quantile_count,bottom_quantile_return,top_quantile_return,top_bottom_spread,quantile_monotonicity_spearman
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,csi1000,10D,5,-7.249738258418972e-05,0.0007483257983195,0.0008208231809036897,0.09999999999999999
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,csi1000,20D,5,-0.0004976204939291,-0.0001489037674742,0.00034871672645490003,0.0
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,csi300,10D,5,-0.0022039196402565,-0.0033262393476271,-0.0011223197073706001,-0.7
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,csi300,20D,5,-0.0056127637864944,-0.0065856629665655,-0.0009728991800711006,-0.6
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,csi500,10D,5,9.29694589672494e-05,0.0004419289880213,0.0003489595290540506,0.39999999999999997
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,csi500,20D,5,-0.0005465941410076,-0.0004733992008526,7.319494015499997e-05,0.0
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,outside_major_indices,10D,5,0.000103025772116,-8.784329010000178e-05,-0.00019086906221600178,-0.3
alphalens_reloaded,alpha158_VSUMN5,raw_return,index_segment,outside_major_indices,20D,5,0.0006592720210016,-0.0006247573908509,-0.0012840294118525,-0.8999999999999998
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,csi1000,10D,5,-0.0011666546851211,0.00352367550885,0.0046903301939711,0.8999999999999998
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,csi1000,20D,5,-0.0020859313079296,0.0064781059012629,0.0085640372091925,0.9999999999999999
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,csi300,10D,5,0.0048823519106039,0.0038017681022622,-0.0010805838083416995,-0.7999999999999999
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,csi300,20D,5,0.007703187989523,0.0090961377606323,0.0013929497711093006,-0.19999999999999998
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,csi500,10D,5,0.0025555650556529,0.0033231854879307,0.0007676204322778,0.8999999999999998
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,csi500,20D,5,0.0038634198997022,0.0072619467497825,0.0033985268500803,0.9999999999999999
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,outside_major_indices,10D,5,-0.0002256358853368,0.0015270706937864,0.0017527065791232,0.0
alphalens_reloaded,alpha158_VSUMN60,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.000336844864472,0.0033543314132627,0.0030174865487907,0.0
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,csi1000,10D,5,-0.0025443712868353,0.0021459590141518,0.0046903303009871,0.8999999999999998
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,csi1000,20D,5,-0.0058061801482886,0.0027578569849748,0.0085640371332634,0.9999999999999999
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,csi300,10D,5,-0.0015963435566025,-0.0026769272874248,-0.0010805837308223,-0.7999999999999999
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,csi300,20D,5,-0.005486838756593,-0.0040938888933067,0.0013929498632863002,-0.19999999999999998
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,csi500,10D,5,0.0001183244507041,0.0008859447248905,0.0007676202741864,0.8999999999999998
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,csi500,20D,5,-0.0018670443904971,0.0015314824521895,0.0033985268426866,0.9999999999999999
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,outside_major_indices,10D,5,-0.0016033524628032,0.0001493541991199,0.0017527066619231,0.0
alphalens_reloaded,alpha158_VSUMN60,raw_return,index_segment,outside_major_indices,20D,5,-0.0033834038951265,-0.00036591727042,0.0030174866247065,0.0
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,csi1000,10D,5,0.0014725152157663,0.0015898643586466,0.00011734914288029992,0.39999999999999997
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,csi1000,20D,5,0.00332276757744,0.0032591020390921,-6.366553834789975e-05,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,csi300,10D,5,0.0022104553343225,0.0065197768643996,0.0043093215300771,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,csi300,20D,5,0.0056026158874689,0.0097955387674513,0.0041929228799824,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,csi500,10D,5,0.0017660833143926,0.0035827033044462,0.0018166199900536,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,csi500,20D,5,0.0040574547684216,0.0063965111400659,0.0023390563716443004,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0003811018247294,0.0009346101089393,0.0005535082842098999,0.3
alphalens_reloaded,alpha158_VSUMP10,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0023172071704536,0.0040626592702024,0.0017454520997488001,0.7
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,csi1000,10D,5,9.479859226335804e-05,0.0002121477943444,0.00011734920208104197,0.39999999999999997
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,csi1000,20D,5,-0.000397481284283,-0.0004611467090039,-6.366542472089996e-05,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,csi300,10D,5,-0.0042682401341433,4.1081435248130975e-05,0.004309321569391431,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,csi300,20D,5,-0.0075874108297485,-0.0033944879540501,0.0041929228756984,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,csi500,10D,5,-0.0006711573607826,0.001145462668577,0.0018166200293596,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,csi500,20D,5,-0.0016730095961143,0.0006660468906006,0.0023390564867149,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,outside_major_indices,10D,5,-0.0009966146124913,-0.0004431064673463,0.0005535081451449999,0.3
alphalens_reloaded,alpha158_VSUMP10,raw_return,index_segment,outside_major_indices,20D,5,-0.0014030417162565,0.0003424105291394,0.0017454522453959,0.7
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,csi1000,10D,5,0.0025085104062432,0.0010845655649465,-0.0014239448412967,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,csi1000,20D,5,0.0037326995652047,0.0024012279621431,-0.0013314716030615997,0.0
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,csi300,10D,5,0.0021508039402264,0.0062956967940076,0.0041448928537812,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,csi300,20D,5,0.0067326362786678,0.0084385356667318,0.0017058993880640005,0.3
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,csi500,10D,5,0.001479726192028,0.0041944965289569,0.0027147703369288997,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,csi500,20D,5,0.0044900312419813,0.0070492647116999,0.0025592334697186,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0013814740319502,0.0010184228805999,-0.0003630511513503,0.19999999999999998
alphalens_reloaded,alpha158_VSUMP20,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0032569132862457,0.0038088800052406,0.0005519667189948997,0.6
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,csi1000,10D,5,0.0011307938663999,-0.0002931510414302,-0.0014239449078300998,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,csi1000,20D,5,1.2450917314378206e-05,-0.0013190207997873,-0.001331471717101678,0.0
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,csi300,10D,5,-0.0043278915570023,-0.0001829986830227,0.0041448928739795995,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,csi300,20D,5,-0.0064573903831577,-0.0047514910495246,0.0017058993336331006,0.3
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,csi500,10D,5,-0.0009575145179477,0.0017572558052342,0.0027147703231819,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,csi500,20D,5,-0.0012404331914532,0.0013188002212349,0.0025592334126881,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,outside_major_indices,10D,5,3.757545720983409e-06,-0.0003592936835939,-0.0003630512293148834,0.19999999999999998
alphalens_reloaded,alpha158_VSUMP20,raw_return,index_segment,outside_major_indices,20D,5,-0.0004633353871486,8.86310500433712e-05,0.0005519664371919712,0.6
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,csi1000,10D,5,0.001938699734572,0.000627969949704,-0.0013107297848679999,0.0
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,csi1000,20D,5,0.0046175374021563,0.0010269774958479,-0.0035905599063084,-0.3
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,csi300,10D,5,0.0035444045204928,0.005774585784963,0.0022301812644701996,0.7999999999999999
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,csi300,20D,5,0.0092172339911037,0.0085887926733463,-0.0006284413177573989,-0.39999999999999997
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,csi500,10D,5,0.0018733411502133,0.0034803329914208,0.0016069918412075,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,csi500,20D,5,0.0060607900493281,0.0059872829831323,-7.350706619579928e-05,-0.39999999999999997
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0013756720960285,0.0002301196401069,-0.0011455524559216,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP30,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.003442041844858,0.0026886461338408,-0.0007533957110172,0.19999999999999998
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,csi1000,10D,5,0.0005609831130155,-0.0007497466875782,-0.0013107298005937,0.0
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,csi1000,20D,5,0.0008972886906763,-0.0026932711560361,-0.0035905598467124,-0.3
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,csi300,10D,5,-0.0029342909793357,-0.0007041097297217,0.002230181249614,0.7999999999999999
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,csi300,20D,5,-0.0039727927493673,-0.0046012339595671,-0.0006284412101997998,-0.39999999999999997
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,csi500,10D,5,-0.0005638994575659,0.0010430923534988,0.0016069918110646999,0.9999999999999999
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,csi500,20D,5,0.0003303258161911,0.0002568187335196,-7.350708267150002e-05,-0.39999999999999997
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,outside_major_indices,10D,5,-2.044362571480435e-06,-0.0011475969761657,-0.0011455526135942195,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP30,raw_return,index_segment,outside_major_indices,20D,5,-0.000278206839896,-0.0010316026220141,-0.0007533957821180999,0.19999999999999998
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,csi1000,10D,5,0.002126747925118,0.0013107534495609,-0.0008159944755571,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,csi1000,20D,5,0.0035897570848219,0.0032469135899511,-0.0003428434948708004,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,csi300,10D,5,0.0031527222191716,0.004273373747358,0.0011206515281863999,0.7
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,csi300,20D,5,0.0066355873855387,0.0075918993588326,0.0009563119732939,0.6
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,csi500,10D,5,0.0028646742204902,0.0025316722994065,-0.00033300192108370007,-0.39999999999999997
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,csi500,20D,5,0.0052393947357892,0.0051616919113223,-7.770282446689994e-05,0.0
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0012729005328833,0.0014866852839029,0.0002137847510196001,0.3
alphalens_reloaded,alpha158_VSUMP5,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0031013195210276,0.0043837928901654,0.0012824733691377999,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,csi1000,10D,5,0.0007490314539719,-6.696316322650693e-05,-0.000815994617198407,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,csi1000,20D,5,-0.0001304917584566,-0.0004733352116616,-0.000342843453205,-0.09999999999999999
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,csi300,10D,5,-0.0033259732123398,-0.0022053217575771,0.0011206514547627,0.7
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,csi300,20D,5,-0.006554439335166,-0.0055981274762511,0.0009563118589148998,0.6
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,csi500,10D,5,0.000427433582129,9.443171033371956e-05,-0.0003330018717952805,-0.39999999999999997
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,csi500,20D,5,-0.0004910696234244,-0.0005687724679052,-7.770284448079998e-05,0.0
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,outside_major_indices,10D,5,-0.0001048160450286,0.0001089687258691,0.00021378477089770002,0.3
alphalens_reloaded,alpha158_VSUMP5,raw_return,index_segment,outside_major_indices,20D,5,-0.0006189292762628,0.0006635440242697,0.0012824733005325,0.8999999999999998
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,csi1000,10D,5,0.0035251350354823,-0.0011532471075653,-0.0046783821430476,-0.8999999999999998
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,csi1000,20D,5,0.0064833287880883,-0.0021180963876726,-0.0086014251757609,-0.9999999999999999
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,csi300,10D,5,0.0038085141241704,0.0048909436934327,0.0010824295692623003,0.7999999999999999
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,csi300,20D,5,0.0090905647967832,0.007771387581033,-0.001319177215750201,0.19999999999999998
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,csi500,10D,5,0.0033182694370728,0.0025435306845321,-0.0007747387525407,-0.9999999999999999
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,csi500,20D,5,0.0072487270377434,0.0038658182107978,-0.0033829088269456005,-0.9999999999999999
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0015119607320358,-0.0002276183607904,-0.0017395790928262,0.0
alphalens_reloaded,alpha158_VSUMP60,benchmark_excess_return,index_segment,outside_major_indices,20D,5,0.0033600566031041,0.000330964181828,-0.0030290924212760997,0.0
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,csi1000,10D,5,0.0021474185115182,-0.0025309636707212,-0.004678382182239401,-0.8999999999999998
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,csi1000,20D,5,0.0027630798843086,-0.0058383451792836,-0.0086014250635922,-0.9999999999999999
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,csi300,10D,5,-0.0026701812600525,-0.0015877517686321,0.0010824294914204002,0.7999999999999999
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,csi300,20D,5,-0.0040994618666595,-0.0054186391603089,-0.0013191772936494003,0.19999999999999998
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,csi500,10D,5,0.0008810286645579,0.0001062900791069,-0.000774738585451,-0.9999999999999999
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,csi500,20D,5,0.0015182627684483,-0.0018646460908717,-0.00338290885932,-0.9999999999999999
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,outside_major_indices,10D,5,0.0001342442293475,-0.0016053349114853,-0.0017395791408327998,0.0
alphalens_reloaded,alpha158_VSUMP60,raw_return,index_segment,outside_major_indices,20D,5,-0.0003601921175473,-0.0033892845770251,-0.0030290924594777997,0.0
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,csi1000,10D,5,-9.328388426499808e-05,0.0020070812676316,0.002100365151896598,0.09999999999999999
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,csi1000,20D,5,-0.0003645683964088,0.0036377418750092,0.004002310271418,0.3
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,csi300,10D,5,0.0028292159842665,0.002449749705069,-0.00037946627919749993,-0.3
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,csi300,20D,5,0.005174568981636,0.0042168759844433,-0.0009576929971927004,-0.3
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,csi500,10D,5,0.0017220622986269,0.0019316784145061,0.00020961611587920004,0.0
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,csi500,20D,5,0.0036916352897037,0.0043799804525293,0.0006883451628256002,0.0
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,outside_major_indices,10D,5,-0.0017990018301986,0.0012146769175267,0.0030136787477252997,0.09999999999999999
alphalens_reloaded,alpha158_VWAP0,benchmark_excess_return,index_segment,outside_major_indices,20D,5,-0.000897409664666,0.0030129323965025,0.0039103420611685,0.3
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,csi1000,10D,5,-0.0014710005212345,0.000629364735028,0.0021003652562625002,0.09999999999999999
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,csi1000,20D,5,-0.0040848173971413,-8.250687044619303e-05,0.004002310526695107,0.3
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,csi300,10D,5,-0.0036494794751916,-0.0040289457638184,-0.00037946628862680016,-0.3
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,csi300,20D,5,-0.0080154577038582,-0.0089731508023985,-0.0009576930985403,-0.3
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,csi500,10D,5,-0.0007151783690608,-0.0005055623346266,0.0002096160344342,0.0
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,csi500,20D,5,-0.0020388291052144,-0.0013504837963369,0.0006883453088774999,0.0
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,outside_major_indices,10D,5,-0.0031767183495215,-0.0001630397056326,0.0030136786438889,0.09999999999999999
alphalens_reloaded,alpha158_VWAP0,raw_return,index_segment,outside_major_indices,20D,5,-0.0046176584307053,-0.0007073164519816,0.0039103419787237,0.3
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,csi1000,10D,5,0.0022041731094689,0.0024293008088228,0.0002251276993539002,0.3
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,csi1000,20D,5,0.0027350950186263,0.0045578725170957,0.0018227774984693997,0.7
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,csi300,10D,5,0.0011224441304608,0.0056689712816448,0.004546527151183999,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,csi300,20D,5,0.0041191078746815,0.010066605664372,0.005947497789690499,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,csi500,10D,5,0.0015733193691859,0.0040215381643392,0.0024482187951533002,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,csi500,20D,5,0.0025662179470138,0.0082908166440884,0.0057245986970746,0.8999999999999998
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,outside_major_indices,10D,5,0.0006285957145621,0.0034024762817939,0.0027738805672318,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,benchmark_excess_return,index_segment,outside_major_indices,20D,5,8.409209287288426e-05,0.0071643097540029,0.007080217661130016,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,csi1000,10D,5,0.0008264565942587,0.0010515842335817,0.0002251276393229999,0.3
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,csi1000,20D,5,-0.0009851536798416,0.0008376237541056,0.0018227774339472,0.7
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,csi300,10D,5,-0.0053562513829934,-0.0008097241630976,0.0045465272198958,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,csi300,20D,5,-0.0090709187055054,-0.0031234210009066,0.0059474977045988,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,csi500,10D,5,-0.0008639213622101,0.0015842974643126,0.0024482188265227,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,csi500,20D,5,-0.0031642463303441,0.0025603523504732,0.0057245986808173,0.8999999999999998
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,outside_major_indices,10D,5,-0.0007491209283369,0.0020247597010031,0.0027738806293399997,0.9999999999999999
alphalens_reloaded,alpha158_WVMA10,raw_return,index_segment,outside_major_indices,20D,5,-0.0036361567331757,0.0034440609742636,0.0070802177074393,0.9999999999999999
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,csi1000,10D,5,0.0016947359985153,0.0016975652093042,2.829210788899989e-06,0.0
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,csi1000,20D,5,0.0020171210872353,0.0039893220412233,0.001972200953988,0.09999999999999999
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,csi300,10D,5,0.0011381044578163,0.0055872261367808,0.0044491216789644995,0.7
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,csi300,20D,5,0.0059787619267922,0.0105671807574339,0.004588418830641699,0.6
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,csi500,10D,5,0.000646856245304,0.003856524835315,0.003209668590011,0.7999999999999999
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,csi500,20D,5,0.0018219072619153,0.0069092487246154,0.005087341462700099,0.9999999999999999
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,outside_major_indices,10D,5,-0.0010128913384878,0.0029648716988015,0.003977763037289301,0.8999999999999998
alphalens_reloaded,alpha158_WVMA20,benchmark_excess_return,index_segment,outside_major_indices,20D,5,-0.0017907362285895,0.0070965640989111,0.0088873003275006,0.6
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,csi1000,10D,5,0.0003170194478885,0.0003198487502432,2.829302354700016e-06,0.0
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,csi1000,20D,5,-0.0017031276398714,0.0002690733777733,0.0019722010176447,0.09999999999999999
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,csi300,10D,5,-0.005340590981345,-0.0008914692760289,0.0044491217053161,0.7
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,csi300,20D,5,-0.0072112647266402,-0.0026228460165581,0.004588418710082099,0.6
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,csi500,10D,5,-0.0017903844518188,0.0014192841720742,0.003209668623893,0.7999999999999999
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,csi500,20D,5,-0.0039085571597877,0.0011787843719432,0.005087341531730899,0.9999999999999999
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,outside_major_indices,10D,5,-0.0023906078856293,0.0015871551313516,0.0039777630169809,0.8999999999999998
alphalens_reloaded,alpha158_WVMA20,raw_return,index_segment,outside_major_indices,20D,5,-0.0055109850454404,0.003376315354124,0.0088873003995644,0.6
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,csi1000,10D,5,0.0001953463890185,0.0012272323591166,0.0010318859700981,0.09999999999999999
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,csi1000,20D,5,0.001406448623325,0.0033779385158822,0.0019714898925572,0.09999999999999999
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,csi300,10D,5,0.0039118666405018,0.0058992819827458,0.001987415342244,0.0
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,csi300,20D,5,0.0091204940676461,0.010266179362793,0.0011456852951469004,0.0
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,csi500,10D,5,0.0003955319607325,0.0027657540280727,0.0023702220673402,0.39999999999999997
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,csi500,20D,5,0.0015268757427172,0.0058751581983038,0.0043482824555866,0.3
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,outside_major_indices,10D,5,-0.0004396506473674,0.0025601922302777,0.0029998428776451,0.49999999999999994
alphalens_reloaded,alpha158_WVMA30,benchmark_excess_return,index_segment,outside_major_indices,20D,5,-0.0004258211977873,0.0072391152346878,0.007664936432475101,0.7
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,csi1000,10D,5,-0.0011823701207095,-0.0001504841871171,0.0010318859335924,0.09999999999999999
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,csi1000,20D,5,-0.0023138001897928,-0.0003423103022194,0.0019714898875734,0.09999999999999999
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,csi300,10D,5,-0.0025668289041883,-0.0005794134311636,0.0019874154730247,0.0
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,csi300,20D,5,-0.0040695326199567,-0.0029238473843813,0.0011456852355754004,0.0
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,csi500,10D,5,-0.0020417087308624,0.0003285134548595,0.0023702221857218996,0.39999999999999997
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,csi500,20D,5,-0.0042035886860551,0.0001446938371493,0.0043482825232044,0.3
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,outside_major_indices,10D,5,-0.0018173671545103,0.0011824755729287,0.002999842727439,0.49999999999999994
alphalens_reloaded,alpha158_WVMA30,raw_return,index_segment,outside_major_indices,20D,5,-0.0041460700231004,0.0035188664823339,0.0076649365054343,0.7
alphalens_reloaded,alpha158_WVMA5,benchmark_excess_return,index_segment,csi1000,10D,5,0.0021441455016729,0.0026890324267241,0.0005448869250512002,0.6
alphalens_reloaded,alpha158_WVMA5,benchmark_excess_return,index_segment,csi1000,20D,5,0.0028822735477573,0.0050093446571179,0.0021270711093606,0.7
alphalens_reloaded,alpha158_WVMA5,benchmark_excess_return,index_segment,csi300,10D,5,0.002306601640292,0.0047920158316656,0.0024854141913736,0.9999999999999999
alphalens_reloaded,alpha158_WVMA5,benchmark_excess_return,index_segment,csi300,20D,5,0.0050398673729415,0.0098438818702478,0.0048040144973063,0.9999999999999999
alphalens_reloaded,alpha158_WVMA5,benchmark_excess_return,index_segment,csi500,10D,5,0.0014825560237533,0.0038840756685453,0.002401519644792,0.6
alphalens_reloaded,alpha158_WVMA5,benchmark_excess_return,index_segment,csi500,20D,5,0.0032641674623893,0.0076518725429075,0.0043877050805182,0.9999999999999999
